Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
New York-Presbyterian Community Health Plan,2009-03-27,2009-02-05,2009-02-05,"333 E. 38th Street  New York, NY, 10016",New York,,N/A,Closing Medicaid Unit,1,181,181
New York-Presbyterian Community Health Plan,2009-03-27,2009-02-05,2009-02-05,"549 W. 180 Street  New York, NY, 10033",New York,,N/A,Closing Medicaid Unit,2,99,99
"Nickelodeon Magazine Group (MTV Networks, a div of Viacom International, Inc.)",2009-06-12,2009-06-08,2009-06-08,"1515 Broadway  New York, NY, 10036",New York,,N/A,Economic,147,31,31
"Noble International, LTD",,2009-04-07,2009-04-07,"55 Milens Road  Tonawanda, NY, 14150",Erie,,N/A,Economic,227,13,13
Norbord Industries,,2009-08-07,2009-08-07,"Laurel Bank Avenue/ PO Box 26  Deposit, NY, 13754",Broome,,N/A,Plant Sale,1,88,88
Nortel Networks Inc.,2010-02-02,2009-11-02,2009-11-02,"4000 Veterans Memorial Highway  Bohemia, NY, 11716",Suffolk,,N/A,Economic,40,32,32
"North American Enclosures, Inc.",,2009-10-20,2009-10-20,"65 & 85 Jetson Lake  Central Islip, NY, 11722",Suffolk,,N/A,Shifting manufacturing operations to Arizona,1,30,30
Northeast Biofuels LP,2009-03-04,2009-03-06,2009-03-06,"376 Owen Road, PO Box 660  Fulton, NY, 13069",Genesee,,N/A,Economic,287,25,25
Northeast Data Services,2009-05-13,2009-02-12,2009-02-12,"1316 College Avenue  Elmira, NY, 14901",Chemung,,N/A,Economic,319,155,155
NYFIX Inc.,2009-12-01,2009-09-02,2009-09-02,"100 Wall Street  New York, NY, 10005",New York,,N/A,Merger expected,1,71,71
NYSE Alternext USA LLC,2009-04-01,2009-01-13,2009-01-13,"40 Wall Street  New York, NY, 10006",New York,,N/A,Economic,385,36,36
NYSE Alternext USA LLC,2009-04-01,2009-01-13,2009-01-13,"86 Trinity Place  New York, NY, 10006",New York,,N/A,Economic,386,106,106
Oneida Ltd./ Corporate Headquarters,2009-11-23,2009-08-25,2009-08-25,"163-181 Kenwood Avenue  Oneida, NY, 13421",Madison,,N/A,Economic,81,12,12
Oneida Ltd./ Corporate Headquarters,2009-07-13,2009-03-30,2009-03-30,"163-181 Kenwood Avenue  Oneida, NY, 13421",Madison,,N/A,Economic,245,32,32
"OpHedge Investment Services, LLC",2008-04-06,2009-01-13,2009-01-13,"3 International Drive  Rye Brook, NY, ",Westchester,,N/A,Economic,390,11,11
"OpHedge Investment Services, LLC",2009-04-10,2009-01-22,2009-01-22,"3 International Drive  Rye Brook, NY, 10573",Westchester,,N/A,Economic,355,3,3
"OpHedge Investment Services, LLC",2008-04-06,2009-01-13,2009-01-13,"420 Lexington Avenue, Suite 648-55  New York, NY, ",New York,,N/A,Economic,387,2,2
"OSI Pharmaceuticals, Inc",2010-03-31,2009-12-28,2009-12-28,"1 Bioscience Park Drive  Farmingdale, NY, 11735",Nassau,,N/A,Economic,3,8,8
"OSI Pharmaceuticals, Inc",2010-03-31,2009-12-28,2009-12-28,"41 Pinelawn Road  Melville, NY, 11747",Nassau,,N/A,Economic,4,7,7
Pall Corporation,,2009-06-03,2009-06-03,"2200 Northern Boulevard  East Hills, NY, 11548",Nassau,,N/A,Economic,149,48,48
Parker Hannifin Corporation,2009-10-13,2009-07-17,2009-07-17,"100 Dunn Road & 15 Depew Avenue  Lyons, NY, 14489",Wayne,,N/A,Economic Petition 71822,1,230,230
Parker Hannifin Corporation Electromechanical Division,,2009-08-20,2009-08-20,"27 Seaview Blvd  Port Washington, NY, 11050",Nassau,,N/A,Economic,87,36,36
Parker Hannifin Corporation Electromechanical Division,2009-10-26,2009-08-20,2009-08-20,"100A 13 Avenue  Ronkonkoma, NY, 11779",Nassau,,N/A,Economic,88,6,6
Payard Patisserie & Bistro,,2009-05-22,2009-05-22,"1032 Lexington Avenue  New York, NY, 10021",New York,,N/A,Economic,176,74,74
"Penske Logistics, Inc.",,2009-09-24,2009-09-24,"11 Terminal Street  Albany, NY, 12206",Albany,,N/A,Loss of Contract,1,81,81
Pfeiffer Foods Division of T. Marzetti Company,2009-11-20,2009-09-11,2009-09-11,"683 Lake Street  Wilson, NY, 14172",Niagara,,N/A,Economic,73,154,154
Pfizer Inc. (formerly Wyeth Pharmaceuticals),2010-03-14,2009-12-14,2009-12-14,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Company Restructuring,1,95,95
Pfizer Inc. (formerly Wyeth Pharmaceuticals),2010-03-12,2009-12-01,2009-12-01,"401 North Middletown Road  Pearl River, NY, 10965",Rockland,,N/A,Company Restructuring,2,200,200
Philadelphia Furniture Company,2009-01-09,2009-02-04,2009-02-04,"100 Rochester Street  Salamanca, NY, 14779",Cattaraugus,,N/A,Economic,333,122,122
"Playboy Enterprises, Inc.",,2009-01-23,2009-01-23,"730 Fifth Avenue  New York, NY, 10019",New York,,N/A,Economic,349,51,51
Precision Valve Corporation,2009-04-24,2009-01-26,2009-01-26,"700 Nepperhan Avenue  Yonkers, NY, 10703",Westchester,,N/A,Economic,346,188,188
"ProfitCenter Software Division of Systemax, Inc.",,2009-05-29,2009-05-29,"50 Charles Lindbergh Blvd  Uniondale, NY, 11553",Suffolk,,N/A,Economic,157,36,36
"Pyramid Management Group, Inc. - Security Division",,2009-09-10,2009-09-10,"1000 Palisades Center Drive Palisades Center  West Nyack, NY, 10994",Rockland,,N/A,Outsourcing Security Related Work,2,24,24
"Pyramid Management Group, Inc. - Security Division",,2009-09-28,2009-09-28,"Walden Galleria, 1 Walden Galleria  Buffalo, NY, 14225",Erie,,N/A,Outsourcing Security Related Work,1,40,40
Racemark International LP,2009-09-30,2009-07-06,2009-07-06,"1 Racemark Way  Ballston Spa, NY, 12020",Saratoga,,N/A,Economic,126,36,36
"Ramada JFK Hotel /Highgate Hotels, L.P.",,2009-09-22,2009-09-22,"Building #144 Van Wyck Expressway  Jamaica, NY, 11430",Queens,,N/A,Economic,63,187,187
"Raytel Cardiac Services, Inc. DBA  Philips Remote Cardiac Services",2010-03-18,2009-12-21,2009-12-21,"1979 Marcus Avenue, Suite C101  Lake Success, NY, 11042",Nassau,,N/A,Economic,8,3,3
"Raytel Cardiac Services, Inc. DBA  Philips Remote Cardiac Services",2009-12-18,2009-09-17,2009-09-17,"1979 Marcus Avenue, Suite C101  Lake Success, NY, 11042",Nassau,,N/A,Economic,65,48,48
"Raytel Cardiac Services, Inc. DBA  Philips Remote Cardiac Services",2009-12-31,2009-09-02,2009-09-02,"1979 Marcus Avenue, Suite C101  Lake Success, NY, 11042",Nassau,,N/A,Economic,78,5,5
"Raytel Cardiac Services, Inc. DBA  Philips Remote Cardiac Services",2009-10-31,2009-07-30,2009-07-30,"1979 Marcus Avenue, Suite C101  Lake Success, NY, 11042",Nassau,,N/A,Economic,105,58,58
"Raytel Cardiac Services, Inc. DBA  Philips Remote Cardiac Services",2009-10-01,2009-07-01,2009-07-01,"1979 Marcus Avenue, Suite C101  Lake Success, NY, 11042",Nassau,,N/A,Economic,131,28,28
"Reich & Tang Asset Management, LLC",2009-09-30,2009-06-29,2009-06-29,"600 Fifth Avenue  New York, NY, 10020",New York,,N/A,Economy,1,55,55
Restaurant Associates (at Barclays Capital),,2009-04-17,2009-04-17,"399 Park Avenue  New York, NY, 10022",New York,,N/A,Barclays Capital severed contract,1,20,20
"Rite Aid-Genovese Drugstores, Inc.",2009-04-24,2009-01-22,2009-01-22,"100 Orville Drive  Bohemia, NY, 11716",Suffolk,,N/A,Economic,354,60,60
"RJ American, Inc.",2009-02-10,2009-02-18,2009-02-18,"3611 14th Avenue, 4th Floor  Brooklyn, NY, 11218",Kings,,N/A,Reduction in orders from military,1,95,95
"RJE Telecom, LLC",2009-11-19,2009-12-07,2009-12-07,"311 Clock Tower Commons  Brewster, NY, 10509",Putnam,,N/A,Economic,19,105,105
Rockwell Automation,2009-11-30,2009-08-19,2009-08-19,"100 Precision Drive  Shirley, NY, 11967",Suffolk,,N/A,Economic,89,31,31
Rohm and Haas Electronic Materials LLC (Dow Chemical acquisition),2009-06-30,2009-03-27,2009-03-27,"272 Buffalo Avenue, Freeport Plant  Freeport, NY, 11520",Nassau,,N/A,Economic,253,4,4
Ryko Distributing Inc. a Subsidiary of Warner Music Inc.,2010-03-31,2009-12-28,2009-12-28,"30 Irving Place, 3rd Floor  New York, NY, 10003",New York,,N/A,Economic,5,1,1
Ryko Distribution,2009-07-23,2009-04-28,2009-04-28,"30 Irving Place, 3rd Floor  New York, NY, 10003",New York,,N/A,Economic,213,27,27
Rykodisc Inc. a Subsidiary of Warner Music Inc.,2009-12-24,2009-09-25,2009-09-25,"30 Irving Place, 3rd Floor  New York, NY, 10003",New York,,N/A,Economic,62,1,1
Rykodisc Inc. a Subsidiary of Warner Music Inc.,2009-12-14,2009-09-16,2009-09-16,"30 Irving Place, 3rd Floor  New York, NY, 10003",New York,,N/A,Economic,67,1,1
Rykodisc Inc. a Subsidiary of Warner Music Inc.,2009-10-12,2009-07-15,2009-07-15,"30 Irving Place, 3rd Floor  New York, NY, 10003",New York,,N/A,Economic,114,5,5
Seal-It Inc.,2009-12-03,2009-09-10,2009-09-10,"70 Schmitt Blvd  Farmingdale, NY, 11735",Nassau,,N/A,Economic,74,42,42
Seal-It Inc.,2009-09-10,2009-06-15,2009-06-15,"70 Schmitt Blvd  Farmingdale, NY, 11735",Nassau,,N/A,Economic,141,57,57
Seligman Data Corporation,,2009-02-18,2009-02-18,"100 Park Avenue  New York, NY, 10017",New York,,N/A,Economic,312,34,34
"Shine Electronics Co., Inc.",2008-12-04,2009-01-13,2009-01-13,"11-15 46th Avenue  Long Island City, NY, 11101",Queens,,N/A,Economic,389,157,157
"SIRVA, Inc.",2009-05-29,2009-03-02,2009-03-02,"101 Fifth Avenue  New York, NY, 10003",New York,,N/A,Economic,302,23,23
SKC Haas Display Films (USA) LLC (Dow Chemical Co.),2010-02-06,2009-12-02,2009-12-02,"100 Latona Road Building 318 Dock 1  Rochester, NY, 14652",Monroe,,N/A,Economic,21,24,24
SKC Haas Display Films (USA) LLC (Dow Chemical Co.),2009-12-31,2009-10-01,2009-10-01,"100 Latona Road Building 318 Dock 1  Rochester, NY, 14652",Monroe,,N/A,Economic,58,34,34
"Sodexo, Inc - Taylor Care Center @ Westchester Medical Center",,2009-01-22,2009-01-22,"90 Merrick Avenue, Suite 210  East Meadow, NY, 11554",Nassau,,N/A,Economic,352,45,45
"Sperian Protective Gloves USA (formerly Perfect Fit Glove, LLC)",2009-09-25,2009-06-26,2009-06-26,"85 Innsbruck Drive  Buffalo, NY, 14227",Erie,,N/A,Relocation of work to China,1,55,55
SPX Process Equipment-WCB Flow Products,,2009-04-23,2009-04-23,"699 Hertel Avenue Suite 260  Buffalo, NY, 14207",Erie,,N/A,Economic,217,46,46
"St. Francis Geriatric & Health Care Services, Inc.",,2009-11-25,2009-11-25,"34 Beechwood Avenue  Buffalo, NY, 14214",Erie,,N/A,Economic,29,180,180
Stanford Financial Group,,2009-03-13,2009-03-13,"330 Madison Avenue 36th Floor  New York, NY, 10017",New York,,N/A,Economic,274,75,75
State Street Bank and Trust Company,2008-12-04,2009-04-06,2009-04-06,"33 Maiden Lane 4th Floor  New York, NY, 10038",New York,,N/A,Economic,232,30,30
State Street Bank and Trust Company,2008-12-04,2009-04-02,2009-04-02,"Two World Financial Center/225 Liberty Street  New York, NY, 10281",New York,,N/A,Economic,234,70,70
Stella D'oro Biscuit Co.,2009-10-09,2009-07-07,2009-07-07,"184 W. 237th Street  Bronx, NY, 10463",Bronx,,N/A,Economic,124,152,152
Stock Building Supply,,2009-06-16,2009-06-16,"500 Duanesburg Road  Schenectady, NY, 12306",Schenectady,,N/A,Economic,140,156,156
"Sun Microsystems, Inc.",2010-01-03,2009-11-04,2009-11-04,"101 Park Avenue 3rd & 4th Fl  New York, NY, 10178",New York,,N/A,Economic,36,8,8
"Sun Microsystems, Inc.",2009-03-23,2009-03-31,2009-03-31,"101 Park Avenue 3rd & 4th Fl  New York, NY, 10178",New York,,N/A,Economic,243,50,50
"Sun Microsystems, Inc.",2009-01-05,2009-01-23,2009-01-23,"101 Park Avenue 3rd & 4th Fl  New York, NY, 10178",New York,,N/A,Economic,350,10,10
"Sun Microsystems, Inc.",2010-01-03,2009-11-04,2009-11-04,"345 Woodcliff Drive  Fairport, NY, 14450",Monroe,,N/A,Economic,35,2,2
"Sun Microsystems, Inc.",2009-08-24,2009-06-25,2009-06-25,"345 Woodcliff Drive  Fairport, NY, 14450",Monroe,,N/A,Economic,135,1,1
"Sun Microsystems, Inc.",2009-03-23,2009-03-31,2009-03-31,"345 Woodcliff Drive  Fairport, NY, 14450",Monroe,,N/A,Economic,238,16,16
"Sun Microsystems, Inc.",2009-01-05,2009-01-23,2009-01-23,"345 Woodcliff Drive  Fairport, NY, 14450",Monroe,,N/A,Economic,348,2,2
"Sun Microsystems, Inc.",2009-05-30,2009-03-31,2009-03-31,"621 Columbia Street Extension  Cohoes, NY, 12047",Albany,,N/A,Economic,237,1,1
"Sun Microsystems, Inc.",2009-01-05,2009-01-23,2009-01-23,"621 Columbia Street Extension  Cohoes, NY, 12047",Albany,,N/A,Economic,347,1,1
"Superior Technical Resources (Verified Identity Pass, Inc.)",,2009-06-26,2009-06-26,"JFK Airport  Jamaica, NY, ",Queens,,N/A,Economy,2,39,39
Syracuse China Company a subsidiary of Libbey Inc.,,2009-01-15,2009-01-15,"2801 Court Street  Syracuse, NY, 13208",Onondaga,,N/A,Economic,384,280,280
Sysco Jamestown,,2009-02-20,2009-02-20,"2063 Allen St Ext.  Falconer, NY, 14733",Chautauqua,,N/A,Economic,309,276,276
Tana Seybert LLC subsidiary of Cousins Printing LLC,2009-09-11,2009-09-14,2009-09-14,"525 West 52nd Street  New York, NY, 10019",New York,,N/A,Economic,71,132,132
Tavern on the Green LP,,2009-10-07,2009-10-07,"Central Park West @ 67th Street  New York, NY, 10023",New York,,N/A,Unsuccessful to obtain license renewal,1,405,405
Taylor Care Center in Westchester Medical Center,,2009-01-29,2009-01-29,"25 Bradhurst Avenue  Hawthorne, NY, 10532",Westchester,,N/A,Berger Commission,1,171,171
TeleTech SDC,2009-03-04,2009-01-02,2009-01-02,"333 1st Street  Niagara Falls, NY, 14303",Niagara,,N/A,Economic,395,13,13
Temic Automotive of North America,2010-02-19,2009-11-19,2009-11-19,"611 Jamison Road  Elma, NY, 14059",Erie,,N/A,Adverse business conditions,1,2,2
Temic Automotive of North America,2010-01-08,2009-10-08,2009-10-08,"611 Jamison Road  Elma, NY, 14059",Erie,,N/A,Adverse business conditions,2,15,15
Temic Automotive of North America,2009-08-28,2009-06-12,2009-06-12,"611 Jamison Road  Elma, NY, 14059",Erie,,N/A,Adverse business conditions,3,15,15
Temic Automotive of North America,2009-08-14,2009-05-19,2009-05-19,"611 Jamison Road  Elma, NY, 14059",Erie,,N/A,Adverse business conditions,4,42,42
Temic Automotive of North America,2009-07-17,2009-04-13,2009-04-13,"611 Jamison Road  Elma, NY, 14059",Erie,,N/A,Adverse business conditions,5,9,9
TEVA Pharmaceuticals USA,,2009-01-29,2009-01-29,"77 Brenner Drive & 125 Wells Avenue  Congers, NY, 10920",Rockland,,N/A,Economic,343,155,155
The Bank of New York Mellon - Distribution Services,,2009-08-14,2009-08-14,"101 Barclay Street  New York, NY, 10007",New York,,N/A,Outsourcing,1,29,29
The Bank of New York Mellon (CDO Unit),2009-10-19,2009-07-03,2009-07-03,"101 Barclay Street  New York, NY, 10007",New York,,N/A,Economic,128,45,45
"The Caring Neighbor, Inc.",2009-06-16,2009-02-18,2009-02-18,"331 East 70th Street  New York, NY, 10021",New York,,N/A,Economic,313,567,567
"The Hillman Group, Inc. (Distribution Facility)",,2009-01-02,2009-01-02,"70 Cohoes Avenue  Green Island, NY, 12183",Albany,,N/A,Economic,394,30,30
The Holiday Inn - IHG InterContinental Hotels Group,,2009-02-06,2009-02-06,"39-05 29th Street  Long Island City, NY, 11101",Queens,,N/A,Termination of management company,1,39,39
The Journal News,,2009-12-04,2009-12-04,"One Gannett Drive  White Plains, NY, 10604",Westchester,,N/A,Economic,20,166,166
"The Niagara SDC operated by TeleTech Holdings, Inc.",2010-01-08,2009-12-15,2009-12-15,"333 First Street  Niagara Falls, NY, 14303",Niagara,,N/A,Completion of enrollment project,1,417,417
The Northern Trust Company,2009-04-27,2009-01-30,2009-01-30,"65 East 55th Street  New York, NY, 10222",New York,,N/A,Economic,337,37,37
The Penn Traffic Company/P&C Quality Stores/Warehouses,2010-02-20,2009-11-19,2009-11-19,"Corporate Office:  P.O. Box 4737 (multiple sites affected)  Syracuse, NY, 13221",Onondaga,,N/A,Economic,30,"4,142","4,142"
The Phoenix Company,2009-06-26,2009-06-24,2009-06-24,"31 Tech Valley Drive  East Greenbush, NY, 12061",Rensselaer,,N/A,Economic,136,10,10
The Phoenix Company,2009-07-11,2009-05-13,2009-05-13,"31 Tech Valley Drive  East Greenbush, NY, 12061",Rensselaer,,N/A,Economic,189,10,10
The Princeton Review,,2009-12-21,2009-12-21,"2315 Broadway  New York, NY, 10024",New York,,N/A,Economic,10,35,35
"The Really Cool Food Company, LLC.",,2009-10-16,2009-10-16,"475 Underhill Blvd  Syosset, NY, 11791",Nassau,,N/A,Economic,49,78,78
The Research Foundation of SUNY Buffalo State College,2009-12-31,2009-08-27,2009-08-27,"800 North Pearl Street  Albany, NY, 12204",Albany,,N/A,Loss of Contract,2,30,30
The Salvation Army - Greater NY Division,,2009-06-23,2009-06-23,"120 West 14th Street, 11th Fl  New York, NY, 10011",New York,,N/A,City funding discontinued,1,98,98
The Salvation Army - Greater NY Division Foster Boarding Home and Preventive Care Prgrms,,2009-10-05,2009-10-05,"120 West 14th Street, 11th Fl  New York, NY, 10011",New York,,N/A,Lack of Funding,1,120,120
"TimBar Packaging & Display, Oneida Division",2009-04-23,2009-04-10,2009-04-10,"10 Ward Street  Vernon, NY, 13476",Oneida,,N/A,Economic,225,72,72
Time Inc.,2009-11-02,2009-11-03,2009-11-03,"1271 Avenue of the Americas (together w/connected facility at 135 W. 50th St.)  New York, NY, 10020",New York,,N/A,Economic,39,280,280
TLC Health Network/Tri-County Memorial Hospital,,2009-08-24,2009-08-24,"100 Memorial Drive  Gowanda, NY, 14070",Cattaraugus,,N/A,Restoration of facility due to flooding,1,187,187
Tree of Life Inc. (Albany Cooler/Freezer Site),2009-08-28,2009-06-01,2009-06-01,"55 Railroad Avenue  Altamont, NY, 12009",Albany,,N/A,Economic,150,2,2
Tree of Life Inc.  (Albany Main Facility),2009-08-28,2009-06-01,2009-06-01,"2 Van Buren Blvd  Altamont, NY, 12009",Albany,,N/A,Economic,151,39,39
"Turner Broadcasting Systems, Courtroom Television/truTV",2009-09-30,2009-06-29,2009-06-29,"600 Third Avenue  New York, NY, 10016",New York,,N/A,Relocation of production to GA,1,106,106
Ultron Lift Corp. (now Waltco Lift Corp.),2009-08-14,2009-05-19,2009-05-19,"190 Lewis Street  Buffalo, NY, 14240",Erie,,N/A,Economic,181,57,57
Unifrax I LLC,2009-04-27,2009-02-25,2009-02-25,"360 Fire Tower Drive  Tonawanda, NY, 14150",Erie,,N/A,Economic,306,15,15
US Airways,2010-01-31,2009-12-01,2009-12-01,"LaGuardia Airport  Flushing, NY, 11371",Queens,,N/A,Economic,23,24,24
USF Holland Inc.,,2009-03-23,2009-03-23,"37 Frontage Road  Glenmont, NY, 12077",Albany,,N/A,Economic,259,10,10
USF Holland Inc.,,2009-03-23,2009-03-23,"6618 Boss Road  Syracuse, NY, 13211",Onondaga,,N/A,Economic,260,26,26
USM Transfield Services Group,2009-10-13,2009-07-16,2009-07-16,"731 Union Parkway  Ronkonkoma, NY, 11779",Suffolk,,N/A,Economic,113,88,88
"Vail-Ballou Press, Inc.",,2009-09-30,2009-09-30,"47 Pine Camp Drive  Kirkwood, NY, 13795",Broome,,N/A,Economic Petition,3,265,265
Venus Manufacturing Corporation,2009-05-15,2009-05-14,2009-05-14,"321 Lakeview Drive  Dexter, NY, 13634",Jefferson,,N/A,Economic,187,49,49
Virgin Entertainment Group,,2009-01-13,2009-01-13,"1540 Broadway  New York, NY, 10036",New York,,N/A,Economic,388,204,204
"Virgin Entertainment Group, Inc.",,2009-03-02,2009-03-02,"52 East 14th Street  New York, NY, ",New York,,N/A,Economic,303,150,150
Voltaic LLC d/b/a Ampergen,,2009-01-22,2009-01-22,"135 Radio Circle Drive  Mount Kisco, NY, 10549",Westchester,,N/A,Economic,356,52,52
W.M. Berg (subsidiary of Rexnord Corp.),,2009-03-30,2009-03-30,"49 Ocean Avenue  East Rockaway, NY, 11518",Suffolk,,N/A,Economic,248,79,79
WARNACO (Calvin Klein/Speedo),2009-01-08,2009-01-12,2009-01-12,"501 Seventh Avenue  New York, NY, 10018",New York,,N/A,Economic,393,50,50
Warner Music Group Inc.,2009-12-16,2009-09-21,2009-09-21,"75 Rockefeller Plaza  New York, NY, 10019",New York,,N/A,Restructure,1,1,1
"Watson Laboratories, Inc.",2009-08-28,2009-05-29,2009-05-29,"39 Mt. Ebo Road South  Brewster, NY, 10509",Putnam,,N/A,Economic,155,4,4
"Watson Laboratories, Inc.",2009-07-31,2009-04-30,2009-04-30,"39 Mt. Ebo Road South  Brewster, NY, 10509",Putnam,,N/A,Economic,209,17,17
"Watson Laboratories, Inc.",2009-07-03,2009-04-03,2009-04-03,"39 Mt. Ebo Road South  Brewster, NY, 10509",Putnam,,N/A,Shifting operations including overseas,1,9,9
"Watson Laboratories, Inc.",2010-01-22,2009-10-26,2009-10-26,"1033 Stoneleigh Avenue  Carmel, NY, 10512",Putnam,,N/A,Economic,44,11,11
"Watson Laboratories, Inc.",2009-12-30,2009-09-30,2009-09-30,"1033 Stoneleigh Avenue  Carmel, NY, 10512",Putnam,,N/A,Economic,60,42,42
"Watson Laboratories, Inc.",2009-08-28,2009-05-29,2009-05-29,"1033 Stoneleigh Avenue  Carmel, NY, 10512",Putnam,,N/A,Economic,156,39,39
"Watson Laboratories, Inc.",2009-07-31,2009-04-30,2009-04-30,"1033 Stoneleigh Avenue  Carmel, NY, 10512",Putnam,,N/A,Economic,210,191,191
"Watson Laboratories, Inc.",2009-06-24,2009-04-13,2009-04-13,"Hudson Valley Research Park, 2070 Rt 52, PO Bx 1279  Hopewell Junction, NY, 12533",Dutchess,,N/A,Economic,224,622,622
"Weisman Discount Home Centers, Inc.",,2009-08-05,2009-08-05,"63-27 Metropolitan Avenue  Middle Village, NY, 11379",Queens,,N/A,Economic,99,18,18
"Weisman Discount Home Centers, Inc.",,2009-08-05,2009-08-05,"209-227 Empire Blvd  Brooklyn, NY, 11225",Kings,,N/A,Economic,95,12,12
"Weisman Discount Home Centers, Inc.",,2009-08-05,2009-08-05,"1185 McDonald Avenue  Brooklyn, NY, 11230",Kings,,N/A,Economic,96,23,23
"Weisman Discount Home Centers, Inc.",,2009-08-05,2009-08-05,"1975 Utica Avenue  Brooklyn, NY, 11234",Kings,,N/A,Economic,97,19,19
"Weisman Discount Home Centers, Inc.",,2009-08-05,2009-08-05,"3056 Hempstead Tpke  Levittown, NY, 11756",Kings,,N/A,Economic,98,9,9
Welcome Wagon a subsidiary of Move Inc.,,2009-12-14,2009-12-14,"245 Newton Road  Plainview, NY, 11803",Nassau,,N/A,Economic,13,25,25
"WellCare Health Plans, Inc.",2009-03-13,2009-03-11,2009-03-11,"50 Main Street  Hempstead, NY, 11550",Nassau,,N/A,Economic,277,7,7
"WellCare Health Plans, Inc.",2009-03-13,2009-03-11,2009-03-11,"110 5th Avenue 3rd Floor  New York, NY, 10011",New York,,N/A,Economic,278,22,22
"WellCare Health Plans, Inc.",2009-03-13,2009-03-11,2009-03-11,"123 Walker Street  New York, NY, 10013",New York,,N/A,Economic,279,1,1
"WellCare Health Plans, Inc.",2009-03-13,2009-03-11,2009-03-11,"133-36 41st Road Suite CS5  Flushing, NY, 10033",Queens,,N/A,Economic,281,14,14
"WellCare Health Plans, Inc.",2009-03-13,2009-03-11,2009-03-11,"765 61st Street  Brooklyn, NY, 11220",Kings,,N/A,Economic,275,1,1
"WellCare Health Plans, Inc.",2009-03-13,2009-03-11,2009-03-11,"1331 Fulton Street  Brooklyn, NY, 11216",Kings,,N/A,Economic,276,6,6
"WellCare Health Plans, Inc.",2009-03-13,2009-03-11,2009-03-11,"1533 St. Nicholas Avenue  New York, NY, 10033",New York,,N/A,Economic,280,42,42
White Mountains Re America Services & White Mountains Re Services,2009-10-28,2009-08-04,2009-08-04,"14 Wall Street  New York, NY, ",New York,,N/A,Economic,100,4,4
White Mountains Re America Services & White Mountains Re Services,2009-10-28,2009-08-04,2009-08-04,"One Liberty Plaza  New York, NY, ",New York,,N/A,Economic,101,49,49
Whiting Door Manufacturing Corp.,2009-06-22,2009-03-30,2009-03-30,"113 Cedar Street  Akron, NY, 14001",Erie,,N/A,Economic,244,75,75
Whitman Packaging Corporation (affiliate of the Estee Lauder Companies Inc.),2009-10-30,2009-08-03,2009-08-03,"19 Nicholas Drive  Yaphank, NY, 11980",Suffolk,,N/A,Economic,104,800,800
Wolf Block LLP,2009-06-23,2009-03-30,2009-03-30,"250 Park Avenue  New York, NY, 10177",New York,,N/A,Economic,246,57,57
World Alliance Financial Corp,2009-10-05,2009-07-10,2009-07-10,"3 Huntington Quadrangle, Suite 201N  Melville, NY, 11747",Suffolk,,N/A,Economic,121,157,157
World of Disney New York City,,2009-09-21,2009-09-21,"711 Fifth Avenue  New York, NY, 10022",New York,,N/A,Economic,64,148,148
"Worldwide Flight Services, Inc.",2010-02-26,2009-11-25,2009-11-25,"Bldg 151, 3rd Fl Suite 304/JFK International Airport  Jamaica, NY, 11430",Queens,,N/A,Cancelling contract,1,93,93
"Worldwide Flight Services, Inc. c/o Northwest Airlines",,2009-03-04,2009-03-04,"Buffalo Niagara Int'l Airport 4200 Genesee Street  Cheektowaga, NY, 14225",Erie,,N/A,Contract loss with Northwest Airlines,1,25,25
Wyeth Pharmaceuticals (now know as Pfizer),2010-02-26,2009-11-25,2009-11-25,"100 Academy Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,25,,
Wyeth Pharmaceuticals (now known as Pfizer),2010-02-26,2009-11-25,2009-11-25,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,26,200,200
Wyeth Pharmaceuticals (now known as Pfizer),2010-02-26,2009-11-25,2009-11-25,"141 Idaho Avenue  Plattsburgh, NY, ",Clinton,,N/A,Economic,27,,
Wyeth Pharmaceuticals (now known as Pfizer),2010-02-26,2009-11-25,2009-11-25,"641 Ridge Road  Chazy, NY, ",Clinton,,N/A,Economic,28,,
Zip Realty,,2009-11-04,2009-11-04,"One Greenway Plaza/135 Pinelawn Road Suite 130 N  Melville, NY, 11747",Suffolk,,N/A,Economic,37,103,103
"ZN, LLC",,2009-02-04,2009-02-04,"1410 Broadway, 16th Floor  New York, NY, 10018",New York,,N/A,Economic,336,18,18
