Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
St. Vincent Catholic Medical Centers of New York - St. Vincent's Hospital - Corporate,2012-08-29,2012-06-04,2012-06-04,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,99,2,2
St. Vincent Catholic Medical Centers of New York - St. Vincent's Hospital - Corporate,2012-03-26,2012-01-04,2012-01-04,"450 West 33rd Street  New York, NY, 10001",New York,,N/A,Economic,209,2,2
St. Vincent's Services,2012-08-31,2012-06-04,2012-06-04,"56 Bay Street  Staten Island, NY, 10301",Richmond,,N/A,City Funding Cuts,4,3,3
St. Vincent's Services,2012-08-31,2012-06-04,2012-06-04,"66 Boerum Place  Brooklyn, NY, 11201",Kings,,N/A,City Funding Cuts,1,11,11
St. Vincent's Services,2012-08-31,2012-06-04,2012-06-04,"89-31 161St Street  Jamaica, NY, 11432",Queens,,N/A,City Funding Cuts,3,6,6
St. Vincent's Services,2012-08-31,2012-06-04,2012-06-04,"1310 Rockaway Parkway  Brooklyn, NY, 11236",Kings,,N/A,City Funding Cuts,2,2,2
"Statue Cruises, LLC",,2012-11-19,2012-11-19,"1 Battery Place - Battery Park-Castle Clinton  New York, NY, 10004",New York,,N/A,Due to Hurricane Sandy,5,28,28
Stryker,2012-09-21,2012-06-22,2012-06-22,"10 Centre Drive  Orchard Park, NY, 14127",Erie,,N/A,Economic,64,96,96
Stryker,2012-09-12,2012-06-22,2012-06-22,"240 Westminster Road  West Seneca, NY, 14224",Erie,,N/A,Economic,65,11,11
Sunrise Bakery,,2012-11-29,2012-11-29,"4564 2nd Avenue  Brooklyn, NY, 11232",Kings,,N/A,Economic,13,78,78
Tapecon Inc.,2012-11-29,2012-08-31,2012-08-31,"10 Latta Road  Rochester, NY, 14612",Monroe,,N/A,Consolidation of facility to Buffalo location,1,29,29
Target,,2012-03-15,2012-03-15,"500 West Sunrise Highway  Valley Stream, NY, 11581",Nassau,,N/A,Site Remodeling,1,275,275
TGI Friday's,,2012-05-04,2012-05-04,"1552 Broadway  New York, NY, ",New York,,N/A,Economic,116,170,170
The 152 Operating LLC/Tad's Steaks,,2012-08-01,2012-08-01,"152 West 34th Street  New York, NY, ",New York,,N/A,Economic,51,28,28
The Bon Ton,,2012-01-13,2012-01-13,"38 Greece Ridge Center  Rochester, NY, 14626",Monroe,,N/A,Economic,199,56,56
The Bon Ton,,2012-01-13,2012-01-13,"7979 Pittsford-Victor Road  Victor, NY, 14564",Ontario,,N/A,Economic,200,78,78
The Children's Aid Society/Philip Coltoff Center and various other sites,2012-05-10,2012-04-03,2012-04-03,"219 Sullivan Street  New York, NY, 10012",New York,,N/A,Economic,138,64,64
"The Daily Holdings, Inc./The Daily",,2012-12-05,2012-12-05,"1211 Avenue of the Americas 9th Floor  New York, NY, 10036",New York,,N/A,Economic,9,126,126
The Estée Lauder Companies Inc. (Melville Distribution Operation),,2012-03-21,2012-03-21,"350 South Service Road  Melville, NY, 11747",Suffolk,,N/A,Economic,150,58,58
The Hospice House/The Center for Hospice & Palliative Care,,2012-10-17,2012-10-17,"225 Como Park Blvd  Cheektowaga, NY, 14227",Erie,,N/A,Renovation and Reconstruction,1,15,15
The Hospice Inpatient Unit/The Center for Hospice & Palliative Care,,2012-10-17,2012-10-17,"225 Como Park Blvd  Cheektowaga, NY, 14227",Erie,,N/A,Renovation and Reconstruction,2,45,45
The Research Foundation of SUNY - IT Department,,2012-01-10,2012-01-10,"35 State Street  Albany, NY, 12208",Albany,,N/A,Restructuring transition of services to infrastructure,1,34,34
The Saint John Baptist Hospice Buffalo Inpatient Unit/The Center for Hospice & Palliative Care,2013-01-15,2012-10-17,2012-10-17,"111 Maple Street  Buffalo, NY, 14204",Erie,,N/A,Renovation and Reconstruction,3,24,24
Thermo Fisher Scientific Inc./Metavac,2012-07-02,2012-04-02,2012-04-02,"4000 Point Street  Holtsville, NY, 11742",Suffolk,,N/A,Economic,145,25,25
"Thruway Food Markets and Shopping Center, Inc.",,2012-07-27,2012-07-27,"78 Oak Street  Walden, NY, 12586",Orange,,N/A,Economic,54,118,118
"Thruway Food Markets and Shopping Center, Inc.",,2012-01-13,2012-01-13,"78 Oak Street  Walden, NY, 12586",Orange,,N/A,Economic,201,0,0
Time Warner Cable,,2012-03-07,2012-03-07,"810 Seventh Avenue, 41st Floor  New York, NY, 10019",New York,,N/A,Economic,157,65,65
Time Warner Cable (Outbound Sales Department),,2012-02-09,2012-02-09,"130 Washington Avenue Ext.  Albany, NY, ",Albany,,N/A,Economic,173,155,155
Time Warner Cable-Outbound Sales Department,,2012-02-14,2012-02-14,"10-15 14th Avenue  College Point, NY, ",Queens,,N/A,Economic,171,74,74
"TPG Contract Services, LLC (Operating at the Moda Restaurant in the Flatotel)",,2012-06-29,2012-06-29,"135 West 52nd Street  New York, NY, 10019",New York,,N/A,Company Restructuring,5,38,38
"TPG Contract Services, LLC Operating at the Flatotel",,2012-11-15,2012-11-15,"135 West 52nd Street  New York, NY, 10019",New York,,N/A,Economic,14,119,119
"TPG Contract Services, LLC Operating at the Flatotel",2012-10-17,2012-06-29,2012-06-29,"135 West 52nd Street  New York, NY, 10019",New York,,N/A,Company Restructuring,6,21,21
Transcom Worldwide (US) Inc.,,2012-02-13,2012-02-13,"1000 Young Street Suite 500  Tonawanda, NY, 14150",Erie,,N/A,Consolidation of sites,1,79,79
"Trison Business Solutions, Inc. (working on site at the General Motors Fuel Research Center)",2012-12-31,2012-10-06,2012-10-06,"10-11 Carriage Street  Honeoye Falls, NY, 14472",Monroe,,N/A,GM s decision to close the Honeoye Fall s NY site,1,118,118
"Union Settlement Home Care Services, Inc.",2012-12-10,2012-09-18,2012-09-18,"174 East 104th Street  New York, NY, 10029",New York,,N/A,Economic,41,387,387
United Technologies Corporation (formerly Goodrich),2012-11-21,2012-08-23,2012-08-23,"950 Danby Road Suite 100  Ithaca, NY, 14850",Tompkins,,N/A,Economic,45,78,78
Universal Music Group,2013-01-02,2012-12-17,2012-12-17,"150 Fifth Avenue  New York, NY, 10011",New York,,N/A,Company Restructure Merger between UMG and EMI Mus,1,85,85
"Vette Thermal Solutions, LLC",2012-02-15,2012-11-07,2012-11-07,"6377 Dean Parkway  Ontario, NY, 14519",Wayne,,N/A,Economic,19,84,84
Weekly Reader Corporation-wholly owned subsidiary of The Reader's Digest Association,,2012-02-22,2012-02-22,"44 S. Broadway  White Plains, NY, 10601",Westchester,,N/A,Economic,170,40,40
Wellpoint @ Empire Blue Cross,2012-09-15,2012-06-18,2012-06-18,"11 Corp Woods Blvd  Albany, NY, 12211",Albany,,N/A,Economic,70,72,72
Wellpoint @ Empire Blue Cross and Blue Shield,2012-10-13,2012-06-18,2012-06-18,"85 Crystal Run Road  Middletown, NY, 10940",Orange,,N/A,Economic,71,36,36
"Ziff Davis Enterprise/Enterprise Media Group, Inc.",2012-02-03,2012-02-06,2012-02-06,"28 East 28th Street, 12th Floor  New York, NY, 10016",New York,,N/A,Sale of Assets,1,57,57
