Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
"Sports Physical Therapy of New York, PC",2020-03-20,2020-03-24,2020-03-24,"6319 Fly Road, Suite 3  East Syracuse, NY, 13057",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,458",59,59
Spotted Dog Ventures LLC dba Emerson Resort & Spa,2020-03-19,2020-03-19,2020-03-19,"5340 Route 28  Mount Tremper, NY, 12457",Ulster,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,680",147,147
"Springhill SMC, LLC dba Springhill Suites New York Midtown Manhattan-Fifth Avenue",2020-03-30,2020-06-05,2020-06-05,"25 West 37th Street  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,497,57,57
"SRHG West, LLC",2020-03-23,2020-03-25,2020-03-25,"281 Park Ave. S  New York, NY, 10010",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,396",181,181
SRNY Associates LLC dba Shoreham Hotel (NYC),2020-03-16,2020-05-11,2020-05-11,"33 W 55th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,591,62,62
SS 110 LLC dba One 10,2020-03-26,2020-03-25,2020-03-25,"569 Broadhollow Road  Melville, NY, 11747",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,416",163,163
SS Bijou LLC dba Jewel,2020-03-26,2020-03-25,2020-03-25,"400 Broadhollow Road  Melville, NY, 11747",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,417",121,121
SSP America (at JFK International Airport),2020-10-14,2020-07-10,2020-07-10,"JFK International Airport  Jamaica, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,313,889,889
SSP America (at LaGuardia Airport),2020-10-14,2020-07-10,2020-07-10,"LaGuardia Airport  Flushing, NY, 11371",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,314,132,132
St. Helene LLC dba bar Sardine,2020-03-15,2020-03-19,2020-03-19,"183 West 10th Street  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,668",22,22
"St. James Associates, L.P.",2020-03-31,2020-03-31,2020-03-31,"797 Third Avenue  New York, NY, 10022",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,127",177,177
St. Joseph's Hospital Health Center,2020-04-30,2020-01-29,2020-01-29,"973 James St.  Syracuse, NY, 13203",Onondaga,,N/A,Consolidation of revenue cycle functions closure of the Revenue Excellence Department,1,13,13
St. Joseph's Physician Med PC,2020-04-30,2020-01-29,2020-01-29,"1000 East Genesee Street, Suite 300  Syracuse, NY, 13210",Onondaga,,N/A,Economic,132,2,2
St. Joseph’s Physician Med PC,2020-04-30,2020-01-29,2020-01-29,"5112 West Taft Rd., Suite 2L  Liverpool, NY, 13088",Onondaga,,N/A,Economic,133,27,27
St. Peter of Alcantara School (Port Washington),2020-06-18,2020-06-26,2020-06-26,"1321 Pt. Washington Blvd.  Port Washington, NY, 11050",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,353,34,34
St. Peter's Health Partners (Albany-Troy) and St. Peter's Health Partners Medical Associates (Albany),2020-11-09,2020-08-10,2020-08-10,"3 Capital Region Locations - (Revenue Excellence departments))  Albany/Troy, NY, 12204",Albany,,N/A,Economic,25,76,76
"Standard East Village Employer, LLC",2020-03-22,2020-03-21,2020-03-21,"25 Cooper Square  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,545",71,71
"Standard High Line Employer, LLC",2020-03-17,2020-03-30,2020-03-30,"848 Washington Street  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,195",415,415
"Standard High Line Employer, LLC",2020-03-22,2020-03-30,2020-03-30,"848 Washington Street  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,196",164,164
"Starwood Hotels & Resorts Worldwide, LLC dba W New York - Downtown (Albany St.)",2020-03-07,2020-06-01,2020-06-01,"8 Albany Street  New York, NY, 10006",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,527,134,134
"STAT Fire Sprinkler, Inc.",2020-03-31,2020-04-03,2020-04-03,"889 South 2nd Street  Ronkonkoma, NY, 11779",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,011",52,52
"Stellar Printing, Inc.",2020-07-12,2020-04-08,2020-04-08,"38-39 9th Street  Long Island City, NY, 11101",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,918,,
"Sterling, Inc. (122 Fifth Avenue New York)",2020-10-31,2020-07-30,2020-07-30,"122 Fifth Avenue  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,261,38,38
Steuben Trust Company (Alfred),2020-05-15,2020-02-12,2020-02-12,"928 Route 244  Alfred, NY, 14803",Allegany,,N/A,Acquisition by Community Bank System Inc,1,4,4
Steuben Trust Company (Bolivar),2020-05-15,2020-02-12,2020-02-12,"319 Main Street  Bolivar, NY, 14715",Allegany,,N/A,Acquisition by Community Bank System Inc,2,4,4
Steuben Trust Company (Geneseo),2020-05-15,2020-02-12,2020-02-12,"11 Megan Drive  Geneseo, NY, 14454",Livingston,,N/A,Acquisition by Community Bank System Inc,4,6,6
Steuben Trust Company (Schuyler Street),2020-05-15,2020-02-12,2020-02-12,"11 Schuyler Street  Belmont, NY, 14813",Allegany,,N/A,Acquisition by Community Bank System Inc,3,1,1
Steuben Trust Company (Steuben Square),2020-05-15,2020-02-12,2020-02-12,"One Steuben Square  Hornell, NY, 14843",Steuben,,N/A,Acquisition by Community Bank System Inc,6,42,42
Steuben Trust Company (Warsaw),2020-05-15,2020-02-12,2020-02-12,"2490 North Main Street  Warsaw, NY, 14569",Wyoming,,N/A,Acquisition by Community Bank System Inc,7,2,2
Steuben Trust Company (Wildbriar Road),2020-05-15,2020-02-12,2020-02-12,"20 Wildbriar Road, Suite A  Rochester, NY, 14623",Monroe,,N/A,Acquisition by Community Bank System Inc,5,1,1
Stoler of Queens Inc. dba Silver Star Motors,2020-03-31,2020-04-07,2020-04-07,"36-11 Norther Blvd.  Long Island City, NY, 11101",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,935,53,53
Stoler of Westbury dba Westbury Toyota,2020-03-22,2020-04-13,2020-04-13,"1121 Old Country Road  Westbury, NY, 11590",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,828,81,81
"Strand Books, Inc. (Strand Book Store, NYC & Strand Warehouse, Brooklyn)",2020-03-13,2020-07-12,2020-07-12,"828 Broadway & 167 41 Street, 3rd Floor  New York/Brooklyn, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,311,149,149
Strauss Paper Co.,2020-05-31,2020-02-11,2020-02-11,"10 Slater Street  Port Chester, NY, 10573",Westchester,,N/A,Sale of business,1,57,57
"Streator, Inc. dba Café Luxembourg",2020-03-16,2020-05-29,2020-05-29,"200 W. 70th Street  New York, NY, 10023",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,531,90,90
Street Taco,2020-03-16,2020-03-17,2020-03-17,"358 3rd Ave.  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,768",23,23
"Strip House 44th Street, LLC dba Strip House - Midtown (44th)",2020-04-13,2020-04-13,2020-04-13,"15 West 44th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,837,70,70
"Strip House Restaurants, LLC dba Strip House - Downtown (12th)",2020-04-13,2020-04-13,2020-04-13,"13 East 12th Street  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,838,64,64
"Strivright, Inc.",2020-03-23,2020-03-23,2020-03-23,"1350 East 37th Street  Brooklyn, NY, 11210",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,484",265,265
Studio Instrument Rentals Inc.,2020-03-20,2020-03-30,2020-03-30,"475 10th Avenue  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,197",53,53
"Suffolk Transportation Service, Inc.",2020-04-12,2020-04-28,2020-04-28,"10 Moffitt Boulevard  Bay Shore, NY, 11706",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,658,"1,218","1,218"
SUGARCANE raw bar grill,2020-03-16,2020-03-18,2020-03-18,"55 Water Street Unit 1A  Brooklyn, NY, 11201",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,687",95,95
"Suit Supply (USA), Inc. (Long Island)",2020-03-29,2020-03-26,2020-03-26,"630 Old Country Road  Garden City, NY, 11530",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,294",11,11
"Suit Supply (USA), Inc. (NYC)",2020-03-29,2020-03-26,2020-03-26,"6 NYC locations  New York/Brooklyn, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,314",173,173
Suite 719 LLC (Plaza Suite at Hudson Theatre),2020-03-12,2020-06-18,2020-06-18,"141 W 44th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,401,27,27
Summit Manufacturing,2020-05-22,2020-05-22,2020-05-22,"100 Spence Street  Bay Shore, NY, 11706",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,553,75,75
Summit Manufacturing (Warehouse),2020-05-22,2020-05-22,2020-05-22,"59 Spence Street  Bay Shore, NY, 11706",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,554,0,0
"SUNation Solar Systems, Inc.",2020-03-22,2020-04-14,2020-04-14,"171 Remington Blvd.  Ronkonkoma, NY, 11779",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,816,128,128
"Sunny Sky Products, LLC",2020-05-01,2020-03-16,2020-03-16,"138 Manitoba Street  Buffalo, NY, 14206",Erie,,N/A,Economic,77,21,21
Sur La Table,2020-09-01,2020-07-06,2020-07-06,"167 Market St., Yonkers and 1145 Fashion Drive, Nanuet  Yonkers, NY, 10710",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,324,46,46
"Surrey Hotel Associates, LLC dba Dream Midtown",2020-03-23,2020-06-06,2020-06-06,"210 W 55th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,494,77,77
"Sushi by Bou Global, LLC (multiple sites)",2020-03-17,2020-03-17,2020-03-17,"32 A E. 32nd Street  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,769",60,60
Sushi Nakazawa LLC,2020-03-16,2020-03-26,2020-03-26,"23 Commerce Street  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,315",44,44
Sussex Great Neck LLC dba Inn at Great Neck,2020-03-21,2020-06-15,2020-06-15,"30 Cutter Mill Rd  Great Neck, NY, 11021",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,431,13,13
"SW Hotels & Resorts WW, LLC dba The Westin New York at Times Square (270 W 43rd St)",2020-03-21,2020-06-08,2020-06-08,"270 W 43rd Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,488,465,465
"SW Hotels & Resorts WW, LLC dba W New York - Times Square (1567 Broadway)",2020-03-14,2020-06-05,2020-06-05,"1567 Broadway  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,498,244,244
"SW Hotels & Resorts WW, LLC dba W New York - Union Square (201 Park Ave)",2020-03-21,2020-06-05,2020-06-05,"201 Park Ave South  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,499,122,122
"Sweet Chick Flatbush, LLC dba Sweet Chick",2020-03-17,2020-03-27,2020-03-27,"341 Flatbush Avenue  Brooklyn, NY, 11238",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,228",46,46
"Sweet Chick LES, LLC dba Sweet Chick",2020-03-17,2020-03-27,2020-03-27,"178 Ludlow Street  New York, NY, 10002",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,263",45,45
"Sweet Chick Lyfe, LLC dba Sweet Chick",2020-03-17,2020-03-27,2020-03-27,"178 Ludlow Street  New York, NY, 10002",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,264",15,15
Sweet Chick Vernon LLC dba Sweet Chick,2020-03-17,2020-03-27,2020-03-27,"46-42 Vernon Blvd.  Long Island City, NY, 11101",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,273",36,36
Swimline Corporation dba Swimline,2020-04-03,2020-04-07,2020-04-07,"191 Rodeo Drive  Edgewood, NY, 11717",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,940,139,139
Swiss White Int'l LLC dba Ray's,2020-03-16,2020-03-17,2020-03-17,"177 Chrystie St.  New York, NY, 10002",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,770",13,13
"Swissport SA, LLC (JFK airport)",2020-06-30,2020-02-28,2020-02-28,"JFK International Airport, Building 141  Jamaica, NY, 11430",Queens,,N/A,The applicable agreement between Swissport and the Port Authority of New York and New Jersey expires at 12 01 a m on July 1 2020,1,72,72
"Swissport SA, LLC (LGA airport)",2020-04-30,2020-02-28,2020-02-28,"Swissport LGA Transportation Office, Bldg. 136  Flushing, NY, 11371",Queens,,N/A,Economic,113,119,119
"Swissport USA, Inc.",2020-03-13,2020-06-16,2020-06-16,"JFK Airport Terminal 4 Gate 7  Jamaica, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,427,892,892
Systemize Logistics (Rochester),2020-10-24,2020-07-24,2020-07-24,"330 Clay Road  Rochester, NY, 14623",Monroe,,N/A,Non renewal of contract with Amazon to provide delivery services,1,68,68
T.I.C. Akean Inc.,2020-03-25,2020-03-25,2020-03-25,"232 E 9th Street, 3rd Floor  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,397",1,1
"T&L Automatics, Inc.",2020-03-23,2020-03-23,2020-03-23,"770 Emerson Street  Rochester, NY, 14613",Monroe,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,487",111,111
"Tacombi Fonda Nolita, LLC; Loncheria Calle Ancha, LLC; Cenaduria
La Palmera Real, LLC; Salon Imperio, LLC; La Lafayette, LLC; La Cornelia, LLC; Cafe El
Presidente, LLC; Tacos ""Los Vaqueros"", LLC",2020-03-17,2020-03-17,2020-03-17,"265 Bowery  New York, NY, 10002",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,771",357,357
Taconic Management Company LLC,2020-08-31,2020-05-28,2020-05-28,"75 9th Avenue  New York, NY, 10011",New York,,N/A,Expiration of property management agreement,1,5,5
Taconic Management Company LLC,2020-08-31,2020-05-28,2020-05-28,"111 Eighth Avenue, Suite 1513  New York, NY, 10011",New York,,N/A,Expiration of property management agreement,2,43,43
Taft Friday 50 St. LLC (TGIF Restaurant),2020-03-16,2020-03-18,2020-03-18,"761 7th Avenue  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,726",53,53
Talbots,2020-04-05,2020-04-02,2020-04-02,"2 Park Ave. #2  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,048",114,114
"Tapestry, Inc.",2020-03-13,2020-08-31,2020-08-31,"10 Hudson Yards and 2 Park Avenue  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,173,290,290
"Tarrytown House Estate on the Hudson (Pyramid Tarrytown Management, LLC)",2020-05-18,2020-05-18,2020-05-18,"49 East Sunnyside Lane  Tarrytown, NY, 10591",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,577,91,91
"Taylor Spellman New York, LLC",2020-03-17,2020-03-18,2020-03-18,"423 West 43rd Street, FRNT ONE  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,727",2,2
TBP HoldCo LLC (The Bowery Presents),2020-06-30,2020-06-08,2020-06-08,"53 W. 23rd Street, 5th floor  New York, NY, 10010",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,489,38,38
TC Jeep Inc.,2020-03-23,2020-03-31,2020-03-31,"3156 Hempstead Turnpike  Levittown, NY, 11756",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,089",42,42
Team Member Services LLC dba Autobahn Indoor Speedway,2020-03-27,2020-03-26,2020-03-26,"2272 Palisades Center Dr.  West Nyack, NY, 10994",Rockland,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,323",27,27
Temptations Broadway LLC and Imperial Theater,2020-03-12,2020-06-17,2020-06-17,"2 NYC locations  New York, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,411,63,63
"Terrace on the Park (Crystal Ball Group, LLC)",2020-03-20,2020-03-19,2020-03-19,"52-11 111th Street  Corona, NY, 11368",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,676",198,198
Texas Roadhouse,2020-03-24,2020-03-26,2020-03-26,"181 Huguenot St.  New Rochelle, NY, 10801",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,332",84,84
"TG 29 Hospitality, LLC dba Royalton Park Avenue",2020-03-23,2020-04-03,2020-04-03,"420 Park Avenue South  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,992,73,73
TGI Office Automation,2020-03-25,2020-07-31,2020-07-31,"120 3rd Street  Brooklyn, NY, 11231",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,256,84,84
Thanks Mate Inc.,2020-03-16,2020-04-30,2020-04-30,"Three NYC locations  New York, NY, 10012",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,629,67,67
Tharanco Group LLC,2020-09-30,2020-09-30,2020-09-30,"134 W. 37th St.  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,97,28,28
The Argyle Group LLC,2020-03-20,2020-03-20,2020-03-20,"50 Broad Street  New York, NY, 10004",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,602",24,24
"The August Aichhorn Center for Adolescent Residential Care, Inc. (2 Locations)",2020-05-01,2020-04-06,2020-04-06,"23 West 106th Street  New York, NY, 10025",New York,,N/A,Economic,66,141,141
"The Bowery Hotel, LLC",2020-03-18,2020-03-19,2020-03-19,"335 Bowery  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,669",90,90
"The Carlyle, LLC dba The Carlyle, A Rosewood Hotel",2020-03-23,2020-03-20,2020-03-20,"35 East 76th Street  New York, NY, 10021",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,603",250,250
The Century Association (the Club),2020-03-16,2020-03-31,2020-03-31,"7 West 43rd Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,128",81,81
The Chicago Limited Partnership (Chicago at the Ambassador Theatre),2020-03-12,2020-06-17,2020-06-17,"Ambassador Theatre, 219 West 49th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,412,79,79
The Collective Paper Factory,2020-03-20,2020-03-20,2020-03-20,"37-06 36th St.  Long Island City, NY, 11101",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,614",48,48
"The Courtyard by Marriott JFK (145-11 North Conduit Ave., Jamaica)",2020-03-26,2020-08-05,2020-08-05,"145-11 North Conduit Avenue  Jamaica, NY, 11436",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,246,47,47
"The Courtyard by Marriott Long Island City (29-15 Queens Plaza North, LIC)",2020-03-26,2020-08-05,2020-08-05,"29-15 Queens Plaza North  Long Island City, NY, 11101",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,247,22,22
The Courtyard by Marriott Times Square,2020-03-27,2020-04-08,2020-04-08,"114 West 40th Street  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,915,66,66
The Crowne Plaza - White Plains,2020-03-30,2020-03-25,2020-03-25,"66 Hale Ave.  White Plains, NY, 10601",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,426",85,85
The Crystal Room LP dba Blue Ribbon Brasserie (10 sites in NYC),2020-03-14,2020-03-14,2020-03-14,"Various Sites in NYC  New York, NY, 10012",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,846",36,36
The Desmond Hotel and Conference Center,2020-03-17,2020-03-19,2020-03-19,"660 Albany-Shaker Road  Albany, NY, 12211",Albany,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,628",127,127
The Excelsior Hotel (45 West 81st St),2020-03-12,2020-06-25,2020-06-25,"45 West 81st Street  New York, NY, 10024",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,365,49,49
The Fox Hollow,2020-03-26,2020-03-26,2020-03-26,"7725 Jericho Turnpike  Woodbury, NY, 11797",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,295",169,169
The Gallivant Times Square Hotel,2020-03-23,2020-03-23,2020-03-23,"234 W 48th Street at Broadway  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,509",71,71
The Garden City Hotel,2020-03-15,2020-03-30,2020-03-30,"45 Seventh St.  Garden City, NY, 11530",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,204",290,290
The Goodyear Tire & Rubber Company,2020-04-01,2020-03-31,2020-03-31,"5500 Goodyear Drive  Niagara Falls, NY, 14304",Niagara,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,137",41,41
The Gunlocke Company LLC (Wayland),2020-12-15,2020-09-14,2020-09-14,"One Gunlocke Drive  Wayland, NY, 14572",Steuben,,N/A,Relocation of certain product lines to other facilities within the US,1,29,29
The Harmonie Club of the City of New York,2020-03-18,2020-09-14,2020-09-14,"4 East 60th Street  New York, NY, 10022",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,132,67,67
The High Line Hotel,2020-03-23,2020-06-09,2020-06-09,"180 Tenth Avenue  New York, NY, 10011",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,476,39,39
"The Hilton Garden Inn, Times Square Central",2020-03-15,2020-05-27,2020-05-27,"136 West 42nd St  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,543,63,63
The Holiday Inn Saratoga Springs (JLK Global Fund US3 Inc.),2020-03-16,2020-03-19,2020-03-19,"232 Broadway  Saratoga Springs, NY, 12866",Saratoga,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,677",62,62
The Hotel at Times Square,2020-03-23,2020-06-19,2020-06-19,"59 W 46th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,389,38,38
The Hotel Gansevoort,2020-03-16,2020-06-18,2020-06-18,"18 Ninth Avenue  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,402,91,91
"The Hoxton, Williamsburgh LLC",2020-03-20,2020-03-20,2020-03-20,"97 Wythe Ave  Brooklyn, NY, 11249",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,559",121,121
The Inns of Aurora,2020-03-17,2020-03-17,2020-03-17,"PO Box 272, 391 Main Street  Aurora, NY, 13021",Cayuga,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,739",96,96
"The International Academy of Hope (""iHOPE"")",2020-05-01,2020-08-27,2020-08-27,"101 West 116th Street, 2nd Floor  New York, NY, 10026",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,184,56,56
"The James New York, NoMad",2020-03-10,2020-06-08,2020-06-08,"22 East 29th St.  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,490,134,134
"The Jewish Community Center of Greater Rochester, Inc.",2020-03-15,2020-09-11,2020-09-11,"1200 Edgewood Avenue  Rochester, NY, 14618",Monroe,,N/A,Unforeseeable business circumstances prompted by COVID 19,136,296,296
"The John Gore Organization, lnc. (7th Ave)",2020-04-01,2020-06-01,2020-06-01,"729 Seventh Avenue  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,528,44,44
"The John Gore Organization, lnc. (Broadway)",2020-04-01,2020-06-01,2020-06-01,"1619 Broadway  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,529,44,44
"The Johnny Rockets Group, Inc.",2020-03-17,2020-04-02,2020-04-02,"1 Destiny USA Drive, Space #B201  Syracuse, NY, 13204",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,051",36,36
The Kasper Group,2020-09-29,2020-09-29,2020-09-29,"1412 Broadway  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,100,40,40
The Kimberly Hotel,2020-03-23,2020-04-07,2020-04-07,"145 E 50th Street  New York, NY, 10022",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,930,83,83
The Knickerbocker Hotel,2020-03-11,2020-06-09,2020-06-09,"6 Times Square  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,477,207,207
The Ladies Who Lunch LLC (Company at The Bernard B. Jacobs Theatre),2020-03-12,2020-06-18,2020-06-18,"245 W 45th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,403,61,61
"The Langham, New York, Fifth Avenue",2020-05-18,2020-05-18,2020-05-18,"400 Fifth Avenue  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,572,163,163
"The Law Offices of Joseph A. Romano, P.C.",2020-03-27,2020-03-27,2020-03-27,"2 NYC locations  Bronx/Brooklyn, NY, ",Bronx,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,218",12,12
"The Leading Hotels of the World, Ltd. (485 Lexington Ave., NYC)",2020-04-21,2020-08-13,2020-08-13,"485 Lexington Avenue, Suite 401  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,206,63,63
"The Lexington Hotel, Autograph Collection",2020-03-22,2020-05-27,2020-05-27,"511 Lexington Ave.  New York, NY, 11101",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,544,207,207
The Lowell Hotel,2020-03-23,2020-03-21,2020-03-21,"28 East 63rd Street  New York, NY, 10065",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,546",47,47
"The Maines Paper & Food Service, Inc.",2020-03-18,2020-03-20,2020-03-20,"101 Broome Corporate Parkway, (Headquarters); 215 Broome Corporate Parkway  Conklin, NY, 13748",Broome,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,553",340,340
The Manhattan Club Timeshare Association Inc.,2020-03-19,2020-03-30,2020-03-30,"200 West 56th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,198",104,104
"The Manhattan Ocean Club Associates, LLC",2020-03-31,2020-03-31,2020-03-31,"57 West 58th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,129",120,120
The Mark Hotel,2020-03-27,2020-03-24,2020-03-24,"25 E 77th Street  New York, NY, 10075",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,453",154,154
The Mark Restaurant,2020-03-17,2020-03-24,2020-03-24,"25 E. 77th Street  New York, NY, 10075",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,454",161,161
The Marlow Collective dba Achilles Heel,2020-03-16,2020-03-30,2020-03-30,"180 West Street  Brooklyn, NY, 11222",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,152",14,14
The Marlow Collective dba Diner,2020-03-16,2020-03-30,2020-03-30,"85 Broadway  Brooklyn, NY, 11249",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,153",25,25
