Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
"Sodexo, Inc. @ Fordham University",2016-06-30,2016-04-25,2016-04-25,"441 East Fordham Road  Bronx, NY, 10458",Bronx,,N/A,Loss of Contract,14,382,382
Sports Authority - Glendale Store #487,2016-08-19,2016-06-23,2016-06-23,"7325 Woodhaven Blvd., Suite 1  Glendale, NY, 11385",Queens,,N/A,Economic,73,68,68
Sports Authority - Westbury Store #484,2016-08-19,2016-06-23,2016-06-23,"1230 Old Country Road  Westbury, NY, 11590",Nassau,,N/A,Economic,72,47,47
Sports Authority - Woodside Store #486,2016-08-19,2016-06-23,2016-06-23,"51-30 Northern Blvd.  Woodside, NY, 11377",Queens,,N/A,Economic,74,58,58
St. Barnabas Rehabilitation & Continuing Care Center,2016-04-15,2016-04-13,2016-04-13,"2175 Quarry Road  Bronx, NY, 10457",Bronx,,N/A,Acquired by SBNH Acquisition LLC,1,254,254
Sterling National Bank,2016-05-02,2016-01-28,2016-01-28,"1 Executive Boulevard  Yonkers, NY, 10701",Westchester,,N/A,Economic,189,2,2
Sterling National Bank,2016-05-24,2016-02-17,2016-02-17,"4 Executive Boulevard Suite 103  Suffern, NY, 10901",Rockland,,N/A,Merger between Sterling and Hudson Valley Bank,1,3,3
Sterling National Bank,2016-07-21,2016-04-20,2016-04-20,"16 Court Street  Brooklyn, NY, 11241",Kings,,N/A,Economic,130,2,2
Sterling National Bank,2016-05-02,2016-01-28,2016-01-28,"21 Scarsdale Road  Yonkers, NY, 10707",Westchester,,N/A,Economic,190,3,3
Sterling National Bank,2016-05-02,2016-01-28,2016-01-28,"150 Lake Avenue  Yonkers, NY, 10703",Westchester,,N/A,Economic,191,5,5
Sterling National Bank,2016-05-12,2016-02-10,2016-02-10,"254 South Main  New City, NY, 10965",Rockland,,N/A,Economic,173,1,1
Sterling National Bank,2016-05-02,2016-01-28,2016-01-28,"500 Seventh Avenue  New York, NY, 10019",New York,,N/A,Merger,2,4,4
Sterling National Bank,2016-05-02,2016-01-28,2016-01-28,"1992 Route 284  Slate Hill, NY, 10973",Orange,,N/A,Economic,188,7,7
Sterling National Bank,2016-05-17,2016-01-28,2016-01-28,"3130 East Tremont Avenue  Bronx, NY, 10461",Bronx,,N/A,Economic,186,6,6
Suffolk County National Bank (merger of SCNB into People's United Bank N.A.),2017-04-01,2016-10-28,2016-10-28,"4 West Second Street  Riverhead, NY, 11901",Suffolk,,N/A,Acquiring Suffolk Bancorp,1,57,57
Suffolk County National Bank (merger of SCNB into People's United Bank N.A.),2017-04-01,2016-10-28,2016-10-28,"206 Griffing Avenue  Riverhead, NY, 11901",Suffolk,,N/A,Acquiring Suffolk Bancorp,2,10,10
"Symrise, Inc.",2017-02-01,2016-10-31,2016-10-31,"45 Leone Lane  Chester, NY, 10918",Orange,,N/A,Consolidation of Operations,1,36,36
Tekserve Corporation,2016-08-31,2016-06-29,2016-06-29,"119 W. 23rd Street  New York, NY, 10011",New York,,N/A,Economic,68,79,79
"Teva Pharmaceuticals USA, Inc.",2016-08-25,2016-08-25,2016-08-25,"223 Quaker Road  Pomona, NY, 10970",Rockland,,N/A,Economic,42,236,236
"The Big Apple Circus, Ltd.",2016-07-22,2016-07-20,2016-07-20,"One MetroTech Center North, 3rd Floor  Brooklyn, NY, 11201",Kings,,N/A,Insufficient Funding,1,17,17
The Chemours Company,2016-10-31,2016-07-25,2016-07-25,"3181 Buffalo Avenue  Niagara Falls, NY, 14303",Niagara,,N/A,Economic,54,145,145
The Clinton Foundation,2016-12-31,2016-09-29,2016-09-29,"1271 Avenue of the Americas, 42nd Floor  New York, NY, 10020",New York,,N/A,Discontinuation of the Clinton Global Initiative,1,74,74
The Four Seasons Restaurant,2016-07-16,2016-04-13,2016-04-13,"99 East 52nd Street  New York, NY, 10022",New York,,N/A,Economic,140,130,130
The Limited,2016-08-15,2016-05-16,2016-05-16,"400 Lafayette Street, 3rd Floor  New York, NY, 10003",New York,,N/A,Economic,115,39,39
The New York LaGuardia Airport Marriott,2016-05-31,2016-03-01,2016-03-01,"102-05 Ditmars Boulevard  East Elmhurst, NY, 11369",Queens,,N/A,Sale of hotel,1,191,191
The Resource Center,2017-03-10,2016-12-06,2016-12-06,"701 Seneca Street, Suite 620  Buffalo, NY, 14210",Erie,,N/A,Economic,15,57,57
Trilogy Spa Operations LLC d/b/a Guerlain Spa,2017-02-28,2016-11-29,2016-11-29,"100 E 50th St  New York, NY, 10022",New York,,N/A,Economic,20,53,53
"Triumph Structures - Long Island, LLC",2017-07-15,2016-10-24,2016-10-24,"717 Main Street  Westbury, NY, 11590",Nassau,,N/A,Consolidation of operations,1,88,88
"Trusted Media Brands, Inc. (Studio Fun International US Operations)",2016-10-21,2016-07-21,2016-07-21,"44 South Broadway  White Plains, NY, 10601",Westchester,,N/A,Economic,55,31,31
"U.S. Security Associates, Inc. (@North Shore Long Island Jewish Hospital sites)",2016-09-01,2016-08-05,2016-08-05,"550 West Old Country Road  Hicksville, NY, 11801",Nassau,,N/A,Termination of service contract with NSLIJ,1,97,97
"Ultimate Aircraft, Inc.",2016-08-01,2016-06-10,2016-06-10,"147-39 175th Street, Suite 102  Jamaica, NY, 11434",Queens,,N/A,Economic,87,145,145
United Cerebral Palsy of Suffolk,2016-06-06,2016-03-30,2016-03-30,"33 Terryville Road  Port Jefferson, NY, 11776",Suffolk,,N/A,Turning over operations to LISH,1,4,4
United Cerebral Palsy of Suffolk,2016-06-06,2016-03-30,2016-03-30,"159 Carleton Avenue  Central Islip, NY, 11722",Suffolk,,N/A,Turning over operations to LISH,2,24,24
United Cerebral Palsy of Suffolk,2016-08-15,2016-03-30,2016-03-30,"250 Marcus Blvd  Hauppauge, NY, 11788",Suffolk,,N/A,Turning over operations to LISH,3,3,3
"University Inn & Conference Center, Inc. d/b/a Ramada Hotel & Conference Center, Inc.",2016-09-30,2016-06-27,2016-06-27,"2402 North Forest Road  Getzville, NY, 14068",Erie,,N/A,Economic,70,72,72
Veeco Instruments Inc.,2016-12-31,2016-09-09,2016-09-09,"41 Page Park Drive  Poughkeepsie, NY, 12603",Dutchess,,N/A,Relocation of operations,1,12,12
Veeco Instruments Inc.,2016-12-31,2016-09-09,2016-09-09,"1600 Enterprise Drive  Kingston, NY, 12401",Ulster,,N/A,Relocation of operations,2,18,18
Verizon Wireless (Call Center),2017-01-28,2016-10-14,2016-10-14,"133 Calkins Road  Rochester, NY, 14623",Monroe,,N/A,Consolidation of Operations,2,648,648
Verizon Wireless (Call Center),2017-06-01,2016-10-14,2016-10-14,"2000 Corporate Drive  Orangeburg, NY, 10962",Rockland,,N/A,Consolidation of Operations,3,259,259
Village Care Plus Inc.,2016-04-03,2016-01-04,2016-01-04,"154 Christopher Street  New York, NY, 10014",New York,,N/A,Economic,223,387,387
VillageCare Home Care (CHHA),2016-10-13,2016-07-19,2016-07-19,"154 Christopher Street  New York, NY, 10014",New York,,N/A,Economic,57,87,87
Visium Asset Management LP,2016-11-16,2016-08-18,2016-08-18,"888 Seventh Avenue, 22nd Floor  New York, NY, 10019",New York,,N/A,Economic,45,2,2
Visium Asset Management LP,2016-11-09,2016-08-11,2016-08-11,"888 Seventh Avenue, 22nd Floor  New York, NY, 10019",New York,,N/A,Economic,48,3,3
Visium Asset Management LP,2016-11-01,2016-08-04,2016-08-04,"888 Seventh Avenue, 22nd Floor  New York, NY, 10019",New York,,N/A,Economic,49,3,3
Visium Asset Management LP,2016-10-26,2016-07-29,2016-07-29,"888 Seventh Avenue, 22nd Floor  New York, NY, 10019",New York,,N/A,Economic,52,24,24
Visium Asset Management LP,2016-10-13,2016-07-15,2016-07-15,"888 Seventh Avenue, 22nd Floor  New York, NY, 10019",New York,,N/A,Economic,58,33,33
Waldorf Astoria -New York,2017-03-01,2016-11-14,2016-11-14,"301 Park Avenue  New York, NY, 10022",New York,,N/A,Renovations,1,"1,441","1,441"
"WPH Midtown Associates, L.P. @ the Holiday Inn Hotel",2016-09-03,2016-05-31,2016-05-31,"620 Delaware Avenue  Buffalo, NY, 14206",Erie,,N/A,Non renewal of lease,1,82,82
Xerox Corporation - (Supply and Distribution Center),2016-08-29,2016-06-01,2016-06-01,"800 Phillips Road  Webster, NY, 14580",Monroe,,N/A,Economic,104,48,48
Yeshiva University - Israel Henry Beren Campus,2017-02-17,2016-11-14,2016-11-14,"245 Lexington Avenue  New York, NY, 10016",New York,,N/A,Outsourcing,2,4,4
Yeshiva University - Resnick Campus,2017-02-17,2016-11-14,2016-11-14,"1300 Morris Park Avenue  Bronx, NY, 10461",Bronx,,N/A,Outsourcing,1,10,10
Yeshiva University - Wilf Campus,2017-02-17,2016-11-14,2016-11-14,"500 West 185th Street  New York, NY, 10003",New York,,N/A,Outsourcing,3,36,36
Yeshiva University -Brookdale Center,2017-02-17,2016-11-14,2016-11-14,"55 Fifth Avenue  New York, NY, 10003",New York,,N/A,Outsourcing,4,2,2
