Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
"Schenectady Regional Orthopedic Associates, P.C.",,2014-04-02,2014-04-02,"530 Liberty Street  Schenectady, NY, 12305",Schenectady,,N/A,Economic,203,79,79
"School Days, Inc.",2014-06-26,2014-03-11,2014-03-11,"225 Van Brunt Street  Brooklyn, NY, ",Kings,,N/A,Possible Contract Loss,2,45,45
SCO Family of Services'  @ Delta Manor,,2014-08-27,2014-08-27,"1530 Beach Avenue  Bronx, NY, 10460",Bronx,,N/A,Transition of operations to another provider,1,27,27
Sears Holding Corporation - Units 02666 & 02007,,2014-10-15,2014-10-15,"1579 Clark Street  Auburn, NY, 13021",Cayuga,,N/A,Economic,65,51,51
Sears Holdings Corporation,,2014-08-15,2014-08-15,"404 E. Fordham Road  Bronx, NY, 10458",Bronx,,N/A,Economic,102,91,91
Sears Holdings Corporation - Units 06166 & 02033,,2014-10-15,2014-10-15,"6129 Saint Lawrence Ctr  Massena, NY, 13662",St Lawrence,,N/A,Economic,66,51,51
"Seneca Data Distributors a wholly-owned subsidiary of Arrow Electronics, Inc.",2015-03-09,2014-12-09,2014-12-09,"7401 Round Pond Road  N. Syracuse, NY, 13212",Onondaga,,N/A,Transfer to Warehouse Operations to Phoenix AZ,1,45,45
"SinglePoint Care Network, LLC",,2014-10-06,2014-10-06,"1440 Broadway  New York, NY, 10018",New York,,N/A,Economic,69,22,22
"SinglePoint Care Network, LLC",2014-10-09,2014-07-11,2014-07-11,"1440 Broadway  New York, NY, 10018",New York,,N/A,Economic,120,59,59
"Sky Chefs, Inc. (Customer Service Center)",2015-01-05,2014-09-16,2014-09-16,"JFK International Airport/Building 122  Jamaica, NY, 11430",Queens,,N/A,Economic,86,139,139
SOURCECORP BPS Inc.,2014-05-01,2014-02-02,2014-02-02,"30 Wall Street  Binghamton, NY, 13901",Broome,,N/A,Contract Loss,6,171,171
SOURCECORP BPS Inc.,,2014-05-22,2014-05-22,"575 Boices Lane  Kingston, NY, 12401",Ulster,,N/A,Consolidation of Business,1,53,53
Southwire Company - Tappan Facility,2014-09-30,2014-04-30,2014-04-30,"100 Bradley Parkway  Blauvelt, NY, 10913",Rockland,,N/A,Economic,160,51,51
Southwire Company - Tappan Facility,2014-08-15,2014-04-28,2014-04-28,"100 Bradley Parkway  Blauvelt, NY, 10913",Rockland,,N/A,Economic,162,38,38
Southwire Company - Tappan Facility,2014-07-01,2014-04-07,2014-04-07,"100 Bradley Parkway  Blauvelt, NY, 10913",Rockland,,N/A,Economic,202,91,91
Sprint Customer Service Center,,2014-03-19,2014-03-19,"565 Taxter Road  Elmsford, NY, 10523",Westchester,,N/A,Economic,223,154,154
"St. James Mercy Hospital, Mercycare Facility/RHCF Ventilator Department",,2014-05-21,2014-05-21,"1 Bethesda Drive  Hornell, NY, 14843",Steuben,,N/A,Economic,153,13,13
"St. Mary's Hospital for Children, Inc. Early Intervention Program",,2014-02-07,2014-02-07,"101 Tyrellan Avenue Suite 120  Staten Island, NY, 10309",Richmond,,N/A,Economic,261,42,42
"St. Mary's Hospital For Children, Inc. Early Intervention Program",,2014-02-07,2014-02-07,"29-01 216th Street  Bayside, NY, 11360",Queens,,N/A,Economic,260,34,34
"St. Mary's Hospital for Children, Inc., Early Intervention Program - St. Mary's Healthcare System for Children",,2014-02-07,2014-02-07,"5 Dakota Drive  New Hyde Park, NY, 11042",Nassau,,N/A,Economic,258,32,32
"St. Mary's Hospital for Children, Inc., Early Intervention Program - St. Mary's Kids at Roslyn",,2014-02-07,2014-02-07,"1 Expressway Plaza, Suite 106  Roslyn Heights, NY, 11577",Nassau,,N/A,Economic,259,0,0
Stanley Black and Decker's Powers Business,2014-07-18,2014-04-09,2014-04-09,"2 Powers Lane  Brewster, NY, 10509",Putnam,,N/A,Transfer of work to other SBD facilities,1,0,0
Staples,,2014-01-29,2014-01-29,"10 Midland Avenue  Port Chester, NY, 10573",Westchester,,N/A,Economic,265,39,39
Staples Inc.,,2014-09-19,2014-09-19,"25 Hazelwood Drive  Amherst, NY, 14228",Erie,,N/A,Economic,82,14,14
Sterling National Bank,2014-06-10,2014-02-25,2014-02-25,"3 Bryle Place  Chester, NY, 10918",Orange,,N/A,Economic,240,7,7
Sterling National Bank,2014-09-22,2014-06-24,2014-06-24,"18 Oakland Avenue  Warwick, NY, 10990",Orange,,N/A,Economic,132,1,1
Sterling National Bank,2014-04-08,2014-01-23,2014-01-23,"31 W. 27th Street  New York, NY, 10001",New York,,N/A,Economic,272,2,2
Sterling National Bank,2014-06-10,2014-02-25,2014-02-25,"36 Boniface Drive  Pine Bush, NY, 12566",Orange,,N/A,Economic,241,7,7
Sterling National Bank,2014-09-22,2014-06-24,2014-06-24,"42 Broadway  New York, NY, 10004",New York,,N/A,Economic,130,1,1
Sterling National Bank,2014-05-25,2014-02-25,2014-02-25,"42 Broadway  New York, NY, 10004",New York,,N/A,Economic,237,3,3
Sterling National Bank,2014-05-25,2014-02-25,2014-02-25,"71 Lafayette Avenue  Suffern, NY, 10901",Rockland,,N/A,Economic,245,6,6
Sterling National Bank,2014-05-25,2014-02-25,2014-02-25,"72 W Eckerson Road  Spring Valley, NY, 10977",Rockland,,N/A,Economic,246,7,7
Sterling National Bank,2014-05-25,2014-02-25,2014-02-25,"89-04 Sutphin Blvd  Jamaica, NY, 11435",Queens,,N/A,Economic,243,3,3
Sterling National Bank,2014-04-08,2014-01-23,2014-01-23,"98 Cuttermill Road  Great Neck, NY, 11021",Nassau,,N/A,Economic,270,4,4
Sterling National Bank,2014-05-25,2014-02-25,2014-02-25,"138-21 Queens Blvd.  Briarwood, NY, 11435",Queens,,N/A,Economic,244,3,3
Sterling National Bank,2014-06-10,2014-02-25,2014-02-25,"253 Rock Hill Drive  Rock Hill, NY, 12775",Sullivan,,N/A,Economic,247,3,3
Sterling National Bank,2014-09-22,2014-06-24,2014-06-24,"310 Crossways Park Drive  Woodbury, NY, 11797",Nassau,,N/A,Economic,129,1,1
Sterling National Bank,2014-06-24,2014-02-25,2014-02-25,"310 Crossways Park Drive  Woodbury, NY, 11797",Nassau,,N/A,Economic,236,3,3
Sterling National Bank,2014-04-08,2014-01-23,2014-01-23,"310 Crossways Park Drive  Woodbury, NY, 11797",Nassau,,N/A,Economic,271,3,3
Sterling National Bank,2014-09-22,2014-06-24,2014-06-24,"400 Rella Boulevard  Montebello, NY, 10901",Rockland,,N/A,Economic,135,2,2
Sterling National Bank,2014-04-08,2014-01-23,2014-01-23,"400 Rella Boulevard  Montebello, NY, 10901",Rockland,,N/A,Economic,275,6,6
Sterling National Bank,2014-06-10,2014-02-25,2014-02-25,"485 Schutt Road  Middletown, NY, 10904",Orange,,N/A,Economic,242,7,7
Sterling National Bank,2014-09-22,2014-07-03,2014-07-03,"500 7th Avenue  New York, NY, 10018",New York,,N/A,Economic,122,2,2
Sterling National Bank,2014-05-25,2014-02-25,2014-02-25,"500 7th Avenue  New York, NY, 10018",New York,,N/A,Economic,238,2,2
Sterling National Bank,2014-04-08,2014-01-23,2014-01-23,"500 7th Avenue  New York, NY, 10018",New York,,N/A,Economic,273,2,2
Sterling National Bank,2014-09-22,2014-06-24,2014-06-24,"512 7th Avenue  New York, NY, 10018",New York,,N/A,Economic,131,3,3
Sterling National Bank,2014-09-22,2014-06-24,2014-06-24,"556  Route 32  Highland Mills, NY, 10930",Orange,,N/A,Economic,133,7,7
Sterling National Bank,2014-04-08,2014-01-23,2014-01-23,"650 Fifth Avenue  New York, NY, 10019",New York,,N/A,Economic,274,1,1
Sterling National Bank,2014-05-25,2014-02-25,2014-02-25,"1412 Broadway  New York, NY, 10018",New York,,N/A,Economic,239,1,1
Sterling National Bank,2014-09-22,2014-06-24,2014-06-24,"1633 Route 202  Pomona, NY, 10970",Rockland,,N/A,Economic,136,7,7
Stop and Shop Supermarket Company LLC,,2014-06-13,2014-06-13,"240 East Sandford Boulevard  Mt. Vernon, NY, 10550",Westchester,,N/A,Economic,139,239,239
"Store Owners, Inc. d/b/a Parkview Supermarkets",2014-11-24,2014-08-22,2014-08-22,"545 Broad Street  Salamanca, NY, 14779",Cattaraugus,,N/A,Sale of store,1,72,72
Suffolk Bus Corp,2015-01-01,2014-09-29,2014-09-29,"10 Moffitt Blvd  Bay Shore, NY, 11706",Suffolk,,N/A,Contract expiration,1,0,0
Suffolk Bus Corp,2015-01-01,2014-09-29,2014-09-29,"1162 Old Town Road  Coram, NY, 11727",Suffolk,,N/A,Contract expiration,2,0,0
Suffolk Bus Corp,2015-01-01,2014-09-29,2014-09-29,"1980 Pond Road  Ronkonkoma, NY, 11779",Suffolk,,N/A,Contract expiration,3,0,0
"Summerdale Productions, Inc.",,2014-04-17,2014-04-17,"47 West 66th Street  New York, NY, 10023",New York,,N/A,Economic,167,91,91
"Sunrise Coach Lines, Inc.",,2014-09-30,2014-09-30,"74675 West Front Street  Greenport, NY, 11944",Suffolk,,N/A,Expiration of contract,1,37,37
Swissport USA,2014-09-05,2014-06-06,2014-06-06,"JFK International Airport, Bldg 21& 21B  Jamaica, NY, 11430",Queens,,N/A,Economic,141,180,180
"Teva Pharmaceuticals USA, Inc.",2014-06-30,2014-08-21,2014-08-21,"223 Quaker Road  Pomona, NY, 10970",Rockland,,N/A,Economic,100,8,8
"Teva Pharmaceuticals USA, Inc.",2014-03-31,2014-04-01,2014-04-01,"223 Quaker Road  Pomona, NY, 10970",Rockland,,N/A,Economic,208,41,41
"The Community Program Centers of Long Island, Inc. Early Head Start/Head Start Programs",2014-06-30,2014-04-30,2014-04-30,"400 Sheep Pasture Road  Port Jefferson, NY, ",Suffolk,,N/A,Loss of Grant Funds,1,0,0
"The Community Program Centers of Long Island, Inc. Early Head Start/Head Start Programs",,2014-04-30,2014-04-30,"2210 Smithtown Avenue  Ronkonkoma, NY, ",Suffolk,,N/A,Possible Grant Loss,1,0,0
The Food Emporium #36-719,,2014-08-21,2014-08-21,"1211 Madison Avenue  New York, NY, 10128",New York,,N/A,Economic,99,76,76
"The Food Emporium, No 36-767",,2014-10-30,2014-10-30,"200 East 32nd Street  New York, NY, 10016",New York,,N/A,Economic,34,60,60
"The Guild for Exceptional Children, Inc.",,2014-10-27,2014-10-27,"1273 57th Street  Brooklyn, NY, 11219",Kings,,N/A,Economic,35,0,0
"The Hortense and Louis Rubin Dialysis Center, Inc.",,2014-04-22,2014-04-22,"21 Crossings Boulevard, Suite B  Clifton Park, NY, 12065",Saratoga,,N/A,Sale of Business,4,35,35
"The Hortense and Louis Rubin Dialysis Center, Inc.",,2014-04-22,2014-04-22,"59 C Myrtle Street  Saratoga Springs, NY, 12866",Saratoga,,N/A,Sale of Business,5,44,44
"The Hortense and Louis Rubin Dialysis Center, Inc.",,2014-04-22,2014-04-22,"1850 Peoples Avenue  Troy, NY, 12180",Rensselaer,,N/A,Sale of Business,3,43,43
"The Pederson Krag Center, Inc.",2015-04-30,2014-12-18,2014-12-18,"11 Route 111  Smithtown, NY, 11787",Suffolk,,N/A,New entity to take over operations,1,26,26
"The Pederson Krag Center, Inc.",,2014-12-18,2014-12-18,"55 Horion Drive  Huntington, NY, 11743",Suffolk,,N/A,New entity to take over operations,2,46,46
"The Pederson Krag Center, Inc.",,2014-12-18,2014-12-18,"240 Long Island Avenue  Wyandanch, NY, 11798",Suffolk,,N/A,New entity to take over operations,3,14,14
The Robert Mapplethorpe Residential Treatment Facility,,2014-09-18,2014-09-18,"327 East 17th Street  New York, NY, 10003",New York,,N/A,Economic,83,33,33
"The Scotsman Press, Inc.",2014-07-03,2014-06-30,2014-06-30,"41 Kattelville Road  Chenango Bridge, NY, 13745",Broome,,N/A,Economic,125,20,20
"The Scotsman Press, Inc.",2014-07-31,2014-07-24,2014-07-24,"67 South Second Street  Fulton, NY, 13069",Oswego,,N/A,Economic,116,6,6
"The Scotsman Press, Inc.",2014-07-03,2014-07-01,2014-07-01,"750 West Genesee Street  Syracuse, NY, 13204",Onondaga,,N/A,Economic,124,63,63
The Stop & Shop Supermarket Company LLC,,2014-06-30,2014-06-30,"653 Hillside Avenue  New Hyde Park, NY, 11040",Nassau,,N/A,Economic,126,162,162
"Total Maintenance Solution, LLC @ St. John’s University (multiple locations)",2014-05-02,2014-04-15,2014-04-15,"184 Ardmore Avenue  Staten Island, NY, 10314",Richmond,,N/A,Loss of Contract,2,164,164
Transamerica Financial Life Insurance  Company,,2014-02-19,2014-02-19,"100 Executive Drive  Edgewood, NY, 11717",Suffolk,,N/A,Economic,252,79,79
Travelers Indemnity Company-Personal Insurance Business Center,2014-09-15,2014-06-05,2014-06-05,"440 South Warren Street  Syracuse, NY, 13202",Onondaga,,N/A,Transferring operations from Syracuse,1,69,69
"Tufaro Transit, Inc.",2014-06-26,2014-03-11,2014-03-11,"225 Van Brunt Street  Brooklyn, NY, ",Kings,,N/A,Possible Contract Loss,3,46,46
"Turner Broadcasting System, Inc.",2015-01-19,2014-10-17,2014-10-17,"One Time Warner Center  New York, NY, 10019",New York,,N/A,Economic,62,35,35
"United Airlines, Inc.",2014-10-01,2014-07-03,2014-07-03,"Buffalo Niagara International Airport  Buffalo, NY, 14225",Erie,,N/A,Economic Outsourcing Operations to outside vendor,1,71,71
"vente-privee USA Brands, Inc.",,2014-10-23,2014-10-23,"345 Hudson Street  New York, NY, 10014",New York,,N/A,Economic,36,36,36
"vente-privee USA, LLC",,2014-10-23,2014-10-23,"345 Hudson Street  New York, NY, 10014",New York,,N/A,Economic,37,97,97
Visiting Nurse Care Home Care (VNSNY),2015-01-23,2014-10-22,2014-10-22,"1150 South Avenue  Staten Island, NY, 10314",Richmond,,N/A,Economic,49,2,2
Visiting Nurse Service (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1200 Waters Place  Bronx, NY, 10461",Bronx,,N/A,Economic,169,3,3
Visiting Nurse Service of New York  (VNSNY),2014-01-23,2014-10-22,2014-10-22,"5 Penn Plaza  New York, NY, 10001",New York,,N/A,Economic,42,24,24
Visiting Nurse Service of New York  (VNSNY),2014-01-23,2014-10-22,2014-10-22,"107 East 70th Street  New York, NY, 10021",New York,,N/A,Economic,43,1,1
Visiting Nurse Service of New York  (VNSNY),2014-01-23,2014-10-22,2014-10-22,"1250 Broadway  New York, NY, 10001",New York,,N/A,Economic,44,109,109
Visiting Nurse Service of New York  (VNSNY),2014-01-23,2014-10-22,2014-10-22,"1630 East 15th Street  Brooklyn, NY, 11229",Kings,,N/A,Economic,40,7,7
Visiting Nurse Service of New York (VNSNY),2014-07-07,2014-04-15,2014-04-15,"5 Penn Plaza  New York, NY, 10001",New York,,N/A,Economic,184,5,5
Visiting Nurse Service of New York (VNSNY),2014-01-23,2014-10-22,2014-10-22,"75-20 Astoria Boulevard  Jackson Heights, NY, 11370",Queens,,N/A,Economic,47,1,1
Visiting Nurse Service of New York (VNSNY),2014-07-07,2014-04-15,2014-04-15,"75-20 Astoria Boulevard  Jackson Heights, NY, 11370",Queens,,N/A,Economic,189,3,3
Visiting Nurse Service of New York (VNSNY),2015-01-23,2014-10-22,2014-10-22,"90 South Ridge Street  Rye Brook, NY, 10573",Westchester,,N/A,Economic,51,3,3
Visiting Nurse Service of New York (VNSNY),2014-07-07,2014-04-15,2014-04-15,"90 South Ridge Street  Rye Brook, NY, 10573",Westchester,,N/A,Economic,196,2,2
Visiting Nurse Service of New York (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1150 South Avenue  Staten Island, NY, 10314",Richmond,,N/A,Economic,192,1,1
Visiting Nurse Service of New York (VNSNY),2014-01-23,2014-10-22,2014-10-22,"1200 Waters Place  Bronx, NY, 10461",Bronx,,N/A,Economic,38,1,1
Visiting Nurse Service of New York (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1250 Broadway  New York, NY, 10001",New York,,N/A,Economic,185,110,110
Visiting Nurse Service of New York  Home Care (VNSNY Home Care),2015-07-20,2014-10-22,2014-10-22,"1250 Broadway  New York, NY, 10001",New York,,N/A,Economic,45,25,25
Visiting Nurse Service of New York  Home Care (VNSNY),2015-01-23,2014-10-22,2014-10-22,"1250 Broadway  New York, NY, 10001",New York,,N/A,Economic,46,27,27
Visiting Nurse Service of New York  Home Care (VNSNY),2014-02-28,2014-02-03,2014-02-03,"1250 Broadway  New York, NY, 10001",New York,,N/A,Economic,263,1,1
Visiting Nurse Service of New York Home Care  (VNSNY),2014-01-23,2014-10-22,2014-10-22,"1630 East 15th Street  Brooklyn, NY, 11229",Kings,,N/A,Economic,41,17,17
Visiting Nurse Service of New York Home Care  (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1630 East 15th Street  Brooklyn, NY, 11229",Kings,,N/A,Economic,177,82,82
Visiting Nurse Service of New York Home Care (VNSNY),2014-07-07,2014-04-15,2014-04-15,"90 South Ridge Street  Rye Brook, NY, 10573",Westchester,,N/A,Economic,197,9,9
Visiting Nurse Service of New York Home Care (VNSNY),2014-07-07,2014-04-15,2014-04-15,"375 North Broadway  Jericho, NY, 11763",Nassau,,N/A,Economic,181,17,17
Visiting Nurse Service of New York Home Care (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1150 South Avenue  Staten Island, NY, 10314",Richmond,,N/A,Economic,193,19,19
Visiting Nurse Service of New York Home Care (VNSNY),2015-01-23,2014-10-22,2014-10-22,"1200 Waters Place  Bronx, NY, 10461",Bronx,,N/A,Economic,39,18,18
Visiting Nurse Service of New York Home Care (VNSNY),2014-07-04,2014-04-15,2014-04-15,"1200 Waters Place  Bronx, NY, 10461",Bronx,,N/A,Economic,170,49,49
Visiting Nurse Service of New York Home Care (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1250 Broadway  New York, NY, 10001",Bronx,,N/A,Economic,171,103,103
Visiting Nurse Service of New York Home Care (VNSNY),2014-01-23,2014-10-22,2014-10-22,"Bulova Corporate Center 75-20 Astoria Boulevard  Jackson Heights, NY, 11370",Queens,,N/A,Economic,48,11,11
Visiting Nurse Service of New York  Hospice Care (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1250 Broadway  New York, NY, 10001",New York,,N/A,Economic,186,14,14
Visiting Nurse Service of New York  Hospice Care (VNSNY),2014-03-07,2014-02-03,2014-02-03,"1250 Broadway  New York, NY, 10001",New York,,N/A,Economic,264,2,2
Visiting Nurse Service of New York Hospice Care  (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1200 Waters Place  Bronx, NY, 10461",Bronx,,N/A,Economic,172,5,5
Visiting Nurse Service of New York Hospice Care  (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1630 East 15th Street  Brooklyn, NY, 11229",Kings,,N/A,Economic,178,4,4
Visiting Nurse Service of New York Hospice Care  (VNSNY),2014-03-07,2014-02-14,2014-02-14,"1630 East 15th Street  Brooklyn, NY, 11229",Kings,,N/A,Economic,256,1,1
Visiting Nurse Service of New York Hospice Care (VNSNY),2014-07-07,2014-04-15,2014-04-15,"75-20 Astoria Boulevard  Jackson Heights, NY, 11370",Queens,,N/A,Economic,190,4,4
VNS CHOICE (VNSNY),2014-07-07,2014-04-15,2014-04-15,"75-20 Astoria Boulevard, Suite 220  Jackson Heights, NY, 11370",Queens,,N/A,Economic,191,15,15
VNS CHOICE (VNSNY),2014-07-07,2014-04-15,2014-04-15,"375 North Broadway  Jericho, NY, 11763",Nassau,,N/A,Economic,182,1,1
VNS CHOICE (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1150 South Avenue  Staten Island, NY, 10314",Richmond,,N/A,Economic,194,3,3
VNS CHOICE (VNSNY),2014-07-07,2014-04-11,2014-04-11,"1200 Waters Place  Bronx, NY, 10461",Bronx,,N/A,Economic,199,14,14
VNS CHOICE (VNSNY),2014-03-07,2014-02-03,2014-02-03,"1250 Broadway  Bronx, NY, 10001",Bronx,,N/A,Economic,262,1,1
VNS CHOICE (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1250 Broadway  New York, NY, 10001",Bronx,,N/A,Economic,173,32,32
VNS CHOICE (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1630 East 15th Street  Brooklyn, NY, 11229",Kings,,N/A,Economic,179,14,14
VNS CHOICE (VNSNY) - Fishkill Regional Office,2014-07-07,2014-04-15,2014-04-15,"300 Westage Business Center Drive  Fishkill, NY, 12524",Dutchess,,N/A,Economic,175,7,7
VNS Choice  Community Care (VNSNY),2014-07-07,2014-04-11,2014-04-11,"75-20 Astoria Boulevard  Jackson Heights, NY, 11370",Queens,,N/A,Economic,200,91,91
VNS CHOICE Community Care  (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1630 East 15th Street  Brooklyn, NY, 11229",Kings,,N/A,Economic,180,94,94
VNS CHOICE Community Care (VNSNY),2014-07-07,2014-04-15,2014-04-15,"375 North Broadway  Jericho, NY, 11763",Nassau,,N/A,Economic,183,20,20
VNS CHOICE Community Care (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1150 South Avenue  Staten Island, NY, 10314",Richmond,,N/A,Economic,195,21,21
VNS CHOICE Community Care (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1200 Waters Place  Bronx, NY, 10461",Bronx,,N/A,Economic,174,94,94
VNS CHOICE Community Care (VNSNY),2014-07-07,2014-04-15,2014-04-15,"1250 Broadway  New York, NY, 10001",New York,,N/A,Economic,187,99,99
"Voila Sweets, LLC",,2014-03-21,2014-03-21,"65 Porter Avenue  Brooklyn, NY, 11237",Kings,,N/A,Economic,217,72,72
Waldbaum's Store #286,,2014-01-17,2014-01-17,"328 Union Avenue  Holbrook, NY, 11741",Suffolk,,N/A,Economic,279,71,71
Warner Bros. Consumer Products Inc.,2015-02-07,2014-11-06,2014-11-06,"1325 Avenue of the Americas  New York, NY, ",New York,,N/A,Economic,25,6,6
Warner Bros. Distributing Inc.,2015-02-07,2014-11-06,2014-11-06,"1325 Avenue of the Americas & 1700 Broadway  New York, NY, ",New York,,N/A,Economic,26,6,6
Warner Bros. Entertainment Inc.,2015-02-07,2014-11-06,2014-11-06,"1325 Avenue of the Americas and 1700 Broadway  New York, NY, ",New York,,N/A,Economic,27,4,4
"Warner Bros. Worldwide Television Distribution, Inc.",2015-02-07,2014-11-06,2014-11-06,"1325 Avenue of the Americas  New York, NY, ",New York,,N/A,Economic,28,2,2
Wells Fargo - Home Mortgage Northeast Retail Fulfillment,2014-06-24,2014-03-27,2014-03-27,"179 Sullys Trail  Pittsford, NY, 14534",Monroe,,N/A,Economic,211,17,17
Wells Fargo - Home Mortgage Northeast Retail Fulfillment,2014-05-27,2014-02-27,2014-02-27,"179 Sullys Trail  Pittsford, NY, 14534",Monroe,,N/A,Economic,234,4,4
Wells Fargo - Home Mortgage Northeast Retail Fulfillment,2014-04-22,2014-01-23,2014-01-23,"179 Sullys Trail  Pittsford, NY, 14534",Monroe,,N/A,Economic,269,25,25
Williams Lea Corporate Information Solutions,2014-08-31,2014-05-30,2014-05-30,"200 West Street  New York, NY, ",New York,,N/A,Economic,149,51,51
"Windmill Distributing Company, LP",2015-04-16,2014-10-31,2014-10-31,"155 Bracken Road  Montgomery, NY, 12549",Orange,,N/A,Integration between Windmill and Manhattan Beer,2,139,139
"Windmill Distributing Company, LP",2015-04-16,2014-10-31,2014-10-31,"Pier 7, 2 Atlantic Avenue  Brooklyn, NY, 11201",Kings,,N/A,Integration between Windmill and Manhattan Beer,1,499,499
"World Logistics Group, Inc.",,2014-01-28,2014-01-28,"158  West Yard Road  Feura Bush, NY, 12067",Albany,,N/A,Economic,266,72,72
Xerox Corporation,2014-11-17,2014-08-18,2014-08-18,"800 Phillips Road  Webster, NY, 14580",Monroe,,N/A,Economic,101,34,34
"Zemco Industries, Inc. d/b/a/ Tyson Foods, Inc",,2014-10-01,2014-10-01,"665 Perry Street  Buffalo, NY, 14204",Erie,,N/A,Economic,73,287,287
