state,employer_name,normalized_name,canonical_name,industry,naics,naics_basis,cik,ticker,cik_match,sic,sic_description,ein,ntee,lei,wikidata_qid,wikidata_match,parent_company,parent_cik,identity_source,employer_key,place_name,place_fips,county_name,county_fips,latitude,longitude,geo_basis,location,notice_date,effective_date,employees_affected,layoff_type,is_temporary,is_amendment,is_amended,current_version,source_url,source_notice_id,dedupe_key,first_seen,last_seen
UT,Grov Technologies LLC,grov technologies,,,,,,,,,,,,,,,,,,n:grov technologies,Vineyard town,4980420,Utah County,49049,40.305056,-111.754784,place,Vineyard,2022-03-02,,115,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,f8159a90f9d0b19be6a438252d769deb5d1f9ae6220923e030fdee93,75c5158c35c4eb4aaa0cf5c55c6620613e4042f2,2026-07-16,2026-07-19
UT,"Stellar Smart Energy Solutions, LLC",stellar smart energy solutions,,,,,,,,,,,,,,,,,,n:stellar smart energy solutions,Vineyard town,4980420,Utah County,49049,40.305056,-111.754784,place,Vineyard,2022-03-02,,6,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,e8b5f99a3bf83797b14b302a4efce85ac1c317df8922ccd1d59af285,cc676c400acba57f5fadbf22761e2cf78797a6c8,2026-07-16,2026-07-19
UT,Maximus Federal Services,maximus federal services,,,561210,employer,,,,,,,,,,,"MAXIMUS, INC.",1032220,,n:maximus federal services,Sandy city,4967440,Salt Lake County,49035,40.571714,-111.84987,place,Sandy,2022-04-11,,504,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,915b4a196e1e5b125a28ea54845c14455f166fa3d074c6bbe42a49e7,f6310a73f8d529c9285f25d423ac3657b64d02d7,2026-07-16,2026-07-19
UT,"DDSC, INC",ddsc,,,,,,,,,,,,,,,,,,n:ddsc,West Jordan city,4982950,Salt Lake County,49035,40.602666,-112.001255,place,West Jordan,2022-08-31,,39,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,f677970ad504917d468b260b2828575022e490e626305ab3a5f97470,67b944a7d9cd050bf45f5ff88e73644c2cabb22f,2026-07-16,2026-07-19
UT,Medly Health Inc,medly health,,,,,,,,,,,,,,,,,,n:medly health,Ogden city,4955980,Weber County,49057,41.228391,-111.968147,place,Ogden,2022-08-31,,76,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,53d39e0098cd548ba8a1dbf363fab49708ef6001c6c3c7f74ccda5a1,76da4f3db426a12f8c50f9f3a018dcae0d8fabd4,2026-07-16,2026-07-19
UT,"Emery County Coal Resources, Inc",emery county coal resources,,,,,,,,,,,,,,,,,,n:emery county coal resources,East Carbon city,4920890,Carbon County,49007,39.533025,-110.42945,place,East Carbon,2022-09-01,,212,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,dfcd61cb4a4ddbae11554afb17b4af819810a0ce452f9673bf9c88e2,4dfc85cfe2dc77e83b3c34330be52f580357bf36,2026-07-16,2026-07-19
UT,"Purple Innovation, LLC",purple innovation,,,,,1643953,PRPL,exact,2510,Household Furniture,,,,,,,,automatic,cik:1643953,Alpine city,4900540,Utah County,49049,40.462954,-111.77244,place,Alpine,2022-09-02,,135,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,d497c81be6bc4040ca1db4b5e129d349e14f411164e34e9132cc7e0f,74b1454a55b28da2cbb9b41be3dc03314a76e12b,2026-07-16,2026-07-19
UT,Genysis Brand Solutions,genysis brand solutions,,,,,,,,,,,,,,,,,,n:genysis brand solutions,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2022-12-23,,324,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,aa7d31cd0dcded0a910db69d95365414840a1b50427aacdde01ff9f6,aebfc4be57e714fd6d4c432bb8e9514e0edda21b,2026-07-16,2026-07-19
UT,Specialized Bicycle Components Inc,specialized bicycle components,Specialized Bicycle Components,,,,,,,,,,,,Q1200510,label,,,automatic,qid:Q1200510,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-01-13,,16,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,0629d6e39995fbd151aef0ff15c96323a8d604cea125e269c8042327,769e5658988cad84e9571868e898611db527fccb,2026-07-16,2026-07-19
UT,Rume Health LLC,rume health,,,62,employer,,,,,,,,,,,,,,n:rume health,South Jordan city,4970850,Salt Lake County,49035,40.555007,-111.992337,place,South Jordan,2023-02-06,,14,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,cf19b5f52c8113ee16ea62c2be3389e2d2fd16e710dc2d0452aacfb4,b68d0cd5d6a575dc2f2efb638a9d71bec853ace1,2026-07-16,2026-07-19
UT,Stitch Fix Inc,stitch fix,Stitch Fix,,45411,sic-crosswalk,1576942,SFIX,exact,5961,Retail-Catalog & Mail-Order Houses,,,,Q18385610,cik,,,automatic,qid:Q18385610,West Jordan city,4982950,Salt Lake County,49035,40.602666,-112.001255,place,West Jordan,2023-03-06,,144,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,c0fda63ec2666180b2e830b20f49af735587bda6202c10640e793fa9,4779841d7ed42a3a1d655b36a4e0d138a38992d9,2026-07-16,2026-07-19
UT,Linkotek Medical,linkotek medical,,,,,,,,,,,,,,,,,,n:linkotek medical,Logan city,4945860,Cache County,49005,41.740256,-111.841764,place,Logan,2023-04-01,,52,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,2ee9c779a7327d0f9e16463b15c412c6394c1e0051a03c5d6673633d,6a434f03446ee4580a608583f43e4c95cc7bed4d,2026-07-16,2026-07-19
UT,Progrexion,progrexion,,,,,,,,,,,,,,,,,,n:progrexion,Provo city,4962470,Salt Lake County,49035,40.245312,-111.645057,place+county,Salt Lake City/Provo,2023-04-05,,355,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,053225878594dc26d49a902bd0fc52afb66ae551fdf0329b6571ca44,afac9de5d454172939ad62b2f7318e6dee2111da,2026-07-16,2026-07-19
UT,Misfits Market,misfits market,,,,,,,,,,,,,,,,,,n:misfits market,West Jordan city,4982950,Salt Lake County,49035,40.602666,-112.001255,place,West Jordan,2023-04-08,,82,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,7db0a73b7714cca3958c01524da154c664295bdf1d977f9579d35f46,924df666bc9bf5fb8e9ae730ae6d6564aca5673c,2026-07-16,2026-07-19
UT,Cricut Inc,cricut,,,33,sic-crosswalk,1828962,CRCT,exact,3559,"Special Industry Machinery, NEC",,,,,,,,automatic,cik:1828962,Provo city,4962470,Utah County,49049,40.245312,-111.645057,place,Provo,2023-05-01,,52,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,d9e68f49765e25e0bb32f00c95f2ccac178d9525624635450a17fd99,b2efc75683d0fdb7bff7108fb923693b50ce6c86,2026-07-16,2026-07-19
UT,CreditRepair.com,creditrepair com,,,,,,,,,,,,,,,,,,n:creditrepair com,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-05-11,,15,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,db72d7b6135f6d55b27020297342748148428ec822d09857ef5e77e7,4be255fbcbdc1f0da73b1c70d08c7f035a357ef5,2026-07-16,2026-07-19
UT,Lexington Law Firm,lexington law firm,,,,,,,,,,,,,,,,,,n:lexington law firm,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-05-11,,63,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,5aaa533c7550b3ee2b5f4f8d113d1533cbc6c2ac53b2392aab9a2129,17775ae678b09f4050d7abcbf7f1f0463baca6e5,2026-07-16,2026-07-19
UT,Matheson Postal Services,matheson postal services,,,,,,,,,,,,,,,,,,n:matheson postal services,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-06-30,,42,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,2724fa0844433933a06ce9612a5f1598b270da3e0352478f88e77f6c,3e7454f8eaf7e69fb3f44d950b21fad1952fd362,2026-07-16,2026-07-19
UT,SkyWest Airlines,skywest airlines,Virgin Australia Regional Airlines,,,,,,,,,,,549300TCG3VHKUII7885,Q608421,label,Virgin Australia Holdings,793733,automatic,qid:Q608421,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-09-05,,226,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,603aaff1943f6242c45e9a699706230c97756e728b9337c638ac41fb,0a317ca976c7301cec534309f62d8e8a0fbc55d2,2026-07-16,2026-07-19
UT,ThermoFisher,thermofisher,,,33,parent-sic,,,,,,,,,,,THERMO FISHER SCIENTIFIC INC.,97745,,n:thermofisher,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-10-01,,141,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,a0b3cedca450236818c26ffdcc1853975baaf1e0b060802b39b12833,a1b909d58c679404e4022a35a61c3996d36acf90,2026-07-16,2026-07-19
UT,Actavis Laboratories,actavis laboratories,,,,,,,,,,,,,,,,,,n:actavis laboratories,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-10-02,,109,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,9fb4797895db3c58b474480445aa58725d429870b0d1d985ff59362e,9afdd9a750bf8256de038cd91726dda613a723ee,2026-07-16,2026-07-19
UT,"DAS Companies, Inc",das companies,,,,,,,,,,,,,,,,,,n:das companies,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-10-31,,82,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,6e8415398082b08ae8dc3601c31ae4c2b1fc56e1d396bf7b0bb0f7e6,4c8916aa16c7960e09ec9afa357aba2640d9f3a9,2026-07-16,2026-07-19
UT,"Americold Logistics, LLC",americold logistics,,,493120,employer,,,,,,,,,,,,,,n:americold logistics,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-11-04,,81,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,2e1a9ed071d7c0431154f78d6d3fbcac6a3329981117b0b8d19514f8,1cf1331fbfabc1adab833013af1c123e6a2779a2,2026-07-16,2026-07-19
UT,Merical,merical,,,,,,,,,,,,,,,,,,n:merical,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-11-22,,36,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,b20882d239ee5f537b49d5d7a99fc38f6bf2596effcc682a9f4437dd,595dce532035f922729b193b6d7863ad8072955b,2026-07-16,2026-07-19
UT,Walgreens,walgreens,,,,,,,,,,,,,,,,,,n:walgreens,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-11-29,,70,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,d5428cc2bc50c3bdd3a68a551b208f88ab4d3fe2ce57afc8ea4541f7,9b4e6c27d1622472f63f63f397cc6b429bbc770b,2026-07-16,2026-07-19
UT,SKF,skf,,,,,,,,,,,,,,,,,,n:skf,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-12-04,,108,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,c0e92474a01e04df785203f0f244d1f36872eacc640083afe8b3f446,d586b925f8ef93feb0b1d4a3ac495e6eb3f0c2db,2026-07-16,2026-07-19
UT,Cygnus Home Service,cygnus home service,"CYGNUS HOME SERVICE, LLC",,,,,,,,,,,984500ECB7C79908D959,,,,,automatic,lei:984500ECB7C79908D959,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-12-15,,19,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,17f2722cac4c71a92470c140c2cc2ae5a4db8b74cba309132dc014cb,f89765079b387184eaf7120124db734bda3f4245,2026-07-16,2026-07-19
UT,Scandia,scandia,,,,,,,,,,,,,,,,,,n:scandia,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-12-29,,20,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,20f556d734fc59aa4bd04896031eb2410f516b742d61ec6623bda257,98dc028f9f3c8d684ac9bf3a68a32832428ac1fb,2026-07-16,2026-07-19
UT,Sleep Number,sleep number,,,337910,employer,827187,SNBRQ,exact,2510,Household Furniture,,,,,,,,automatic,cik:827187,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-12-29,,92,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,dfbc05000ff329051653da8265ccf686f804048ecf386a46bced8817,5ef3ecb2f593a3cff77b5da3a243b94497637ad7,2026-07-16,2026-07-19
UT,eReplacement Parts,ereplacement parts,,,,,,,,,,,,,,,,,,n:ereplacement parts,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2023-12-29,,65,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,020c9c4d3e141cfbbd93f6d5fc56082718b6065fe380f31383454757,b470b0a92eca86970c3e4fc842f9ccb76d7b8f79,2026-07-16,2026-07-19
UT,Sarcos,sarcos,,,,,1826681,PDYN,listed-extension,7372,Services-Prepackaged Software,,,,,,,,automatic,cik:1826681,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2024-01-16,,70,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,9f480de76bc013bb7999ab7ce2a40bd1378bd675ca6d3aa010ad9661,2ebef3e402ecf02685474d4b0e4a8e7a032e1f27,2026-07-16,2026-07-19
UT,Emery County Coal Resourcesaka - Lila Canyon Mine,emery county coal resourcesaka lila canyon mine,,,,,,,,,,,,,,,,,,n:emery county coal resourcesaka,East Carbon city,4920890,Carbon County,49007,39.533025,-110.42945,place,East Carbon,2024-01-19,,150,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,bd83b306cba711fe1aaa6fc527d3665d24f9710053edd7ec8a772c09,881540caa5b4fcd0c09ba77ba6285ef974cb1c25,2026-07-16,2026-07-19
UT,Smithfield Foods LLC,smithfield foods,Smithfield Foods,,311611,sic-crosswalk,91388,SFD,exact,2011,Meat Packing Plants,,,,Q1477575,cik,WH Group,,automatic,qid:Q1477575,Milford city,4950040,Beaver County,49001,38.394503,-113.012265,place,Milford,2024-03-04,,75,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,90da0051cfa182e1b88a1c6b349181c218fdd13a21a07492c02b65cc,fb0cc036d7da6de19aff65f26516bc8a1cb62713,2026-07-16,2026-07-19
UT,Lost Boys Interactive,lost boys interactive,,,,,,,,,,,,,,,,,,n:lost boys interactive,Bluffdale city,4906810,Salt Lake County,49035,40.474551,-111.940262,place,Bluffdale,2024-03-15,,1,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,354e052513ec84605972ad3e2225c55a976bef7a7240851a827cf731,2abe59e0beb615c838a820aa7e905a884183bb9a,2026-07-16,2026-07-19
UT,ABM Industry Groups,abm industry groups,,,72,employer,,,,,,,,,,,ABM INDUSTRIES INC /DE/,771497,,n:abm industry groups,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2024-03-30,,106,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,7624c630680695d529c894504759071c3e24d2b4d50ee7c79b27bf53,5088bf4956667f04662713de3bb8f40b7d6c5aff,2026-07-16,2026-07-19
UT,Academy Mortgage,academy mortgage,,,,,,,,,,,,,,,,,,n:academy mortgage,,,,,,,,Statewide,2024-04-15,,250,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,7f4c99ebe0835791f88deb3a2fee5fb755ff2407554d25a45aefb251,2069750e615843b23e527789573d2bd40c2352ed,2026-07-16,2026-07-19
UT,Summit Hill Foods dba Whole Foods,summit hill foods dba whole foods,,,311999,employer,,,,,,,,,,,,,,n:summit hill foods,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2024-05-31,,46,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,4037197dc9c65fc958ec3fc40389fee6d0bdaffc7d3fd0299eeaf3d7,902575e5c6160dbed0b2eb489eebc9f278879872,2026-07-16,2026-07-19
UT,Ben Group Inc,ben group,,,,,,,,,,,,,,,,,,n:ben group,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2024-07-23,,72,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,418f758c14f761112ad63467a414fc82cb7097e33338f921516556fb,0a89a56fee947fde3c1d4ab0a893d0dd63c30d1a,2026-07-16,2026-07-19
UT,StubHub,stubhub,,,,,1337634,STUB,listed-extension,7990,Services-Miscellaneous Amusement & Recreation,,,,,,,,automatic,cik:1337634,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2024-10-01,,297,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,77b98ef75ed270fba21d555f7dae83b6043ad2c13ac57d894a45497d,0a709fbcb6588b9d86e643083ff4b22fac20208b,2026-07-16,2026-07-19
UT,Purple Innovation,purple innovation,,,,,1643953,PRPL,exact,2510,Household Furniture,,,,,,,,automatic,cik:1643953,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2024-10-22,,328,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,2c9ac183c9e23108bb919681adbea7104d35522506cdb25306c82604,912e8aa3ad619d6011cbd28a8da1468208c4da32,2026-07-16,2026-07-19
UT,Blue Raven,blue raven,,,,,,,,,,,,,,,,,,n:blue raven,Orem city,4957300,Utah County,49049,40.298065,-111.699445,place,Orem,2024-11-10,,766,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,ddfc943b34094544608abb11f29c18a10a657a0dc7b8a02bc74120db,dc9ae1771a1fbfc0cadb8dd01f55eb153123f85c,2026-07-16,2026-07-19
UT,Smead,smead,,,322231,employer,,,,,,,,,,,,,,n:smead,Cedar City city,4911320,Iron County,49021,37.683818,-113.09554,place,Cedar City,2024-11-10,,77,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,cc89f908d17a2954f5c26f90476538ba5071770f7aeb1279fcf2295b,0c451c4f34d0ed3db6af52996660f54d5c10c7ae,2026-07-16,2026-07-19
UT,Cygnus Home Services,cygnus home services,,,,,,,,,,,,,,,,,,n:cygnus home services,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2024-11-22,,12,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,53820d4cc82642bdc0a1e7be04abf9e96a85572fec0e7a3cf9d7caac,567081ede4375bd1dd4b0ddcd0f9792b05a706dd,2026-07-16,2026-07-19
UT,U.S. Magnesium,u s magnesium,,,,,,,,,,,,,,,,,,n:u s magnesium,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2024-11-25,,186,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,97087f0389a83f4c43077899a6f4e2db18ab3924bb2b62d1776d83ff,8c4ea81e6e381cdcb9307a8e82c634c7a10397c9,2026-07-16,2026-07-19
UT,Xanterra,xanterra,,,,,,,,,,,,,,,,,,n:xanterra,Hurricane city,4937170,Washington County,49053,37.148473,-113.358862,place,Hurricane,2024-12-31,,116,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,1de42b504eb3e98283b7ced3bae308f9022e1e04d10aa147fab2aacb,5b5726a413f75721336eba174cc6dc52586caa09,2026-07-16,2026-07-19
UT,Straight Smile,straight smile,,,,,,,,,,,,,,,,,,n:straight smile,Lehi city,4944320,Utah County,49049,40.41708,-111.871147,place,Lehi,2025-01-06,,166,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,7ff59b27dfed6deb4bfc6cca512d63fa11f69e774fc9064c658df00d,b616793cf1e77ea68d52821381376a26b42cfa94,2026-07-16,2026-07-19
UT,CompTia,comptia,,,,,,,,,,,,,,,,,,n:comptia,Lehi city,4944320,Utah County,49049,40.41708,-111.871147,place,Lehi,2025-01-09,,42,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,6f8467c4478e93a1f3ea808446396476dcd41bc18c5480cce548d4ea,15f3f9bba09fe107e3a50125ca8a29e139b00d42,2026-07-16,2026-07-19
UT,"Vimo, Inc",vimo,,,51,employer,,,,,,,,,,,,,,n:vimo,Logan city,4945860,Cache County,49005,41.740256,-111.841764,place,Logan (nationwide),2025-02-19,,430,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,2e022e7032a4c13842740790ab88be060881ac8d9324b7437c7ad9a9,81afe7fb0c8552ceeb2cb10f5e0ba39486b24a8f,2026-07-16,2026-07-19
UT,Boostability,boostability,,,,,,,,,,,,,,,,,,n:boostability,Lehi city,4944320,Utah County,49049,40.41708,-111.871147,place,Lehi,2025-03-14,,57,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,fd6ffbaabb722732fb39f6fe439b1ab5a450dd82d40c7cfc11ae3c1d,3eadcb45b0f883758fc240b60c11729fd3b26d70,2026-07-16,2026-07-19
UT,Athena Services International,athena services international,,,,,,,,,,,,,,,,,,n:athena services international,,,,,,,,Statewide,2025-03-15,,170,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,798c785c1fbea2fda346af416b54c73ff14affb75385e13bb00cf86a,4cc23fdff635a06d78a7bb37c80022f9c8c5e953,2026-07-16,2026-07-19
UT,Actavis Laboratories,actavis laboratories,,,,,,,,,,,,,,,,,,n:actavis laboratories,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2025-04-18,,78,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,fb71b928a615a0b3962c0b7bc419574f5992fec6f7fa179547139211,92a8c04e0d6a09411900a3f41e95a85e1784ea1e,2026-07-16,2026-07-19
UT,American Crafts,american crafts,,,,,,,,,,,,,,,,,,n:american crafts,Orem city,4957300,Utah County,49049,40.298065,-111.699445,place,Orem,2025-04-25,,92,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,e37491061b1673502d91a8e64ecc5d57b804ccd747ce65cdfb25aa54,23c6a46664fd862fc205aae62fbb1f358cee2ed9,2026-07-16,2026-07-19
UT,Clearfield Job Corps,clearfield job corps,,,,,,,,,,,,,,,,,,n:clearfield job corps,Clearfield city,4913850,Davis County,49011,41.097012,-112.01792,place,Clearfield,2025-06-02,,370,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,b43e86cd566371f8fc5f8300c9893b763a8a24ca770c93b80e01338e,03574c7aa826818dff1866ac68a2a7ec43215c41,2026-07-16,2026-07-19
UT,U.S. Gypsum,u s gypsum,,,,,,,,,,,,,,,,,,n:u s gypsum,Sigurd town,4968650,Sevier County,49041,38.86622,-111.963141,place,Sigurd,2025-06-16,,55,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,05a4eb77201eca30e897ce211d3a8d8ed8fe094ff4a7822cdc61411b,97253236c7163155f9114bcb3bc4c46e9c7cafd7,2026-07-16,2026-07-19
UT,Teva Pharmaceuticals,teva pharmaceuticals,,,,,,,,,,,,,,,TEVA PHARMACEUTICAL INDUSTRIES LTD,818686,,n:teva pharmaceuticals,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2025-06-20,,54,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,0c948b249fcf98a9a3823648876fdd16e76f716bde5cefc309a099c9,ea5803760f668a5e149ba381df1519eadbaf6952,2026-07-16,2026-07-19
UT,Mau Workforce Solutions,mau workforce solutions,,,,,,,,,,,,,,,,,,n:mau workforce solutions,Ogden city,4955980,Weber County,49057,41.228391,-111.968147,place,Ogden,2025-08-18,,74,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,244b230d768cfe46a82377aedebf432dc0073ff6ebaf6665a6fbe269,33c9aa3bddea1e80e65bdc975f2feea539a26906,2026-07-16,2026-07-19
UT,Sundance Holdings,sundance holdings,,,,,1980078,,exact,,,,,,,,,,automatic,cik:1980078,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2025-09-21,,63,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,a8b6637eda4f4c6ad0dbd80a7318371fc4ade36ae72a7620a1a2aa8d,f8e4edce78ec61e1a8ee3400598b3491257eeed1,2026-07-16,2026-07-19
UT,Red Mountain Resort,red mountain resort,,,,,,,,,,,,,,,,,,n:red mountain resort,,,,,,,,Ivans,2025-09-29,,97,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,e6e031d9b96e1b1bdeb8fad9399c29981845e370e8f02a2d1c32bb20,334a49a18c7734dd7c1fd35be0406d7928402c2c,2026-07-16,2026-07-19
UT,Owens Corning,owens corning,Owens Corning,,541330,employer,1370946,OC,exact,3290,"Abrasive, Asbestos & Misc Nonmetallic Mineral Prods",,,,Q7114736,cik,,,automatic,qid:Q7114736,Nephi city,4954220,Juab County,49023,39.704697,-111.83335,place,Nephi,2025-10-27,,67,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,8bc2abc268a732c7788a2aec1fb17512a15459d94ab3ed1a0c50422e,1ae5cf87d4bac3d80682e4a8f5d55bd20ae115ff,2026-07-16,2026-07-19
UT,Vector Defense,vector defense,,,,,2067621,,exact,,,,,,,,,,automatic,cik:2067621,,,,,,,,Draper and Bluffdale,2025-10-30,,54,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,3b87d24dd587410db5e33604c45c980c2da60521e730c39ee315cc11,6dd6e5e732fca54d0aa8ac6f6d64d1f60e32905e,2026-07-16,2026-07-19
UT,Revere Health,revere health,,,,,,,,,,,,,,,,,,n:revere health,Provo city,4962470,Utah County,49049,40.245312,-111.645057,place,Provo,2025-11-03,,177,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,b6fd83ec596b55b52fcd0755c50c8a994b97f62b22d28ca537c5b74a,551ef517cef0e69e9cfe2373cca216e3eb79d2be,2026-07-16,2026-07-19
UT,Actavis Laboratories,actavis laboratories,,,,,,,,,,,,,,,,,,n:actavis laboratories,Salt Lake City city,4967000,Salt Lake County,49035,40.776928,-111.930991,place,Salt Lake City,2025-11-18,,205,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,3cd661807c2916f6ebbbf43511ede2ef07eaf4b1cdfbc461623e06a5,9ed7065648753cf1b624d5c95e056b9c445b383a,2026-07-16,2026-07-19
UT,"Insurance Office of America, Inc.",insurance office of america,,,,,,,,,,,,,,,,,,n:insurance office of america,,,,,,,,State of Utah,2025-12-02,,11,unknown,,0,0,1,https://jobs.utah.gov/employer/business/warnnotices.html,a9edabc4013d2ec7b508d4ecdd9a2dfd8120b663ddf635d84b74a6ef,4ef953599cc39a6d291d04b6df3a3bff62e018f3,2026-07-16,2026-07-19
