state,employer_name,normalized_name,canonical_name,canonical_basis,industry,naics,naics_basis,naics_level,cik,ticker,cik_match,sic,sic_description,ein,ntee,lei,wikidata_qid,wikidata_match,parent_company,parent_cik,identity_source,employer_key,place_name,place_fips,county_name,county_fips,latitude,longitude,geo_basis,affected_site_address,affected_site_city,site_role,employer_mailing_address,employer_name_verbatim,letter_date,agency_received_date,agency_notification_date,agency_processed_date,source_record_urls,source_locators,source_status,timing_qc,location,site_address,notice_date,notice_date_precision,notice_date_basis,effective_date,effective_date_precision,effective_date_basis,effective_date_end,effective_date_end_precision,effective_date_end_basis,source_identity,source_details,employees_affected,layoff_type,is_temporary,is_amendment,is_amended,current_version,source_url,source_notice_id,dedupe_key,first_seen,last_seen
TN,"Unipower, LLC",unipower,"Unipower, LLC",filed,,,,,,,,,,,,,,,,,,n:unipower,Sequatchie CDP,4766960,Marion County,47115,35.111487,-85.596569,place,,,,,,,,,,,,,,Sequatchie,,,,,2024-06-30,day,reported,,,,TN:agency:2024:202300046,"{""agency_posted_date"":""2024-04-19"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Unipower-LLC-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""6/30/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p14"",""source_row_sha256"":""fe2fcfd18166a27945a63945728abaab9a2a7397f027d1f1e24f5a5dd98d42ef"",""source_text"":""Date Notice Posted: 4/19/2024 | Company: Unipower, LLC | County: Sequatchie | Affected Workers: 29 | Closure/Layoff Date: 6/30/2024 | Notice/Type: #202300046""}",29,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300046,74b6892f251bc0f9574c693e7c4d0efc526903b9,2026-09-24,
TN,Valu Merchandisers Company,valu merchandisers,Valu Merchandisers Company,filed,,,,,,,,,,,,,,,,,,n:valu merchandisers,,,Shelby County,47157,35.184553,-89.894612,county,,,,,,,,,,,,,,Shelby,,,,,2023-10-01,day,reported,,,,TN:agency:2023:202400005,"{""agency_posted_date"":""2023-07-31"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Valu-Merchandisers-Company-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""October 1, 2023"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p24"",""source_row_sha256"":""bb50428f24bafeb525d7d945f1b701cd3c6188448e278cfa7600d41f8a9562b2"",""source_text"":""Date Notice Posted: 2023/7/31 | Company: Valu Merchandisers Company | County: Shelby | Affected Workers: 60 | Closure/Layoff Date: October 1, 2023 | Notice/Type: #202400005""}",60,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400005,a917400a94ad600fb2ccb43a8d8ac3a7d024c5e3,2026-09-24,
TN,Viviant Healthcare of Murfreesboro,viviant healthcare of murfreesboro,Viviant Healthcare of Murfreesboro,filed,,,,,,,,,,,,,,,,,,n:viviant healthcare of murfreesboro,Rutherford town,4765760,Gibson County,47053,36.122081,-88.992851,place,,,,,,,,,,,,,,Rutherford,,,,,2024-01-14,day,reported,,,,TN:agency:2023:202400028,"{""agency_posted_date"":""2023-12-20"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Viviant-Healthcare-of-Murfreesboro-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""January 14, 2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2023:p1"",""source_row_sha256"":""39d3bfe67361012d8275792c4e06e192db833aa465b8e45faa697457bfb793b9"",""source_text"":""Date Notice Posted: 2023/12/20 | Company: Viviant Healthcare of Murfreesboro | County: Rutherford | Affected Workers: 79 | Closure/Layoff Date: January 14, 2024 | Notice/Type: #202400028""}",79,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202400028,14e8b5e3232d603fdb15c9f972e22f52b0a5973f,2026-09-24,
TN,"Waupaca Foundry, Inc.",waupaca foundry,"WAUPACA FOUNDRY, INC.",gleif,,,,,,,,,,,,549300E89F6XTYKTSD74,,,,,automatic,lei:549300E89F6XTYKTSD74,,,McMinn County,47107,35.424472,-84.619949,county,,,,,,,,,,,,,,McMinn,,,,,2022-06-14,day,reported,,,,TN:agency:2022:202200003,"{""agency_posted_date"":""2022-04-20"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Waupaca_Foundry_Inc_TDLWD_WARN_LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""June 14, 2022"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2022:p10"",""source_row_sha256"":""eb98d870e8fc1d07a7126821ff88ff0e3a8695dd54451f22539b4ae1a3bbe209"",""source_text"":""Date Notice Posted: 2022/4/20 | Company: Waupaca Foundry, Inc. | County: McMinn| Affected Workers: 540 | Closure/Layoff Date: June 14, 2022 | Notice/Type: #202200003""}",540,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202200003,a830e94e53bb3c3f99101283f213345c78972e8c,2026-09-24,
TN,Whirlpool Corporation,whirlpool,Whirlpool,wikidata,,335228,employer,,106640,WHR,exact:listed,3630,Household Appliances,,,,Q1471346,cik,,,automatic,qid:Q1471346,,,Bradley County,47011,35.153914,-84.859414,county,,,,,,,,,,,,,,Bradley,,,,,2024-06-01,day,reported,,,,TN:agency:2024:202300058,"{""agency_posted_date"":""2024-05-23"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/Whirlpool-Corporation-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""6/1/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p26"",""source_row_sha256"":""12b889d55a51003799c2a41a08abe86fa853399ab22c553605845d1d37a6170e"",""source_text"":""Date Notice Posted: 5/23/2024 | Company: Whirlpool Corporation | County: Bradley | Affected Workers: 50 | Closure/Layoff Date: 6/1/2024 | Notice/Type: #202300058""}",50,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300058,5d0d029aa599ed39bfdfed8501bcb12593e04054,2026-09-24,
TN,"XiFin, Inc.",xifin,"XiFin, Inc.",filed,,,,,,,,,,,,,,,,,,n:xifin,,,,,,,,,,,,,,,,,,,,,"San Diego, California",,,,,2024-06-24,day,reported,,,,TN:agency:2024:202300049,"{""agency_posted_date"":""2024-04-26"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/XiFin-Inc-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""6/24/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p18"",""source_row_sha256"":""6889c85ea61169ea082f9ff52010d49541963268caf7e68481d7ed6455bc6471"",""source_text"":""Date Notice Posted: 4/26/2024 | Company: XiFin, Inc. | County: San Diego, California | Affected Workers: 58 | Closure/Layoff Date: 6/24/2024 | Notice/Type: #202300049""}",58,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300049,737307c78a10593116240ce6f0b1cfadbd9b2150,2026-09-24,
TN,"ZF Friedrichshafen AG, Commercial Vehicle Technology",zf friedrichshafen ag commercial vehicle technology,"ZF Friedrichshafen AG, Commercial Vehicle Technology",filed,,,,,,,,,,,,,,,,,,n:zf friedrichshafen ag commercial vehicle technology,,,Wilson County,47189,36.149431,-86.291181,county,,,,,,,,,,,,,,Wilson,,,,,2022-02-03,day,reported,,,,TN:agency:2021:202100023,"{""agency_posted_date"":""2021-12-07"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/ZF_Friedrichshafen_AG_Commercial_Vehicle_Technology_TDLWD_WARN_LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""February 3, 2022"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2021:p4"",""source_row_sha256"":""ca29a9ea794543d5b229de369e79ae9befff6f1fea50a14ace1daf11149223cf"",""source_text"":""Date Notice Posted: 2021/12/7 | Company: ZF Friedrichshafen AG, Commercial Vehicle Technology | County: Wilson | Affected Workers: 237 | Closure/Layoff Date: February 3, 2022 | Notice/Type: #202100023""}",237,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202100023,c2282abac98fb2ff4bfdc6c725993e34dd658a0f,2026-09-24,
TN,nLogic,nlogic,nLogic,filed,,,,,,,,,,,,,,,,,,n:nlogic,,,Madison County,47113,35.606056,-88.833424,county,,,,,,,,,,,,,,"Madison County, Alabama",,,,,2024-06-30,day,reported,,,,TN:agency:2024:202300053,"{""agency_posted_date"":""2024-05-02"",""date_roles"":{""Closure/Layoff Date"":""reported_action"",""Date Notice Posted"":""agency_posting""},""document_urls"":[""https://www.tn.gov/content/dam/tn/workforce/archive/documents/majorpublications/reports-02/nLogic-TDLWD-WARN-LETTER.pdf""],""identity_basis"":""archive_section_and_notice_number"",""origin"":""agency/tn/reports.html"",""reported_action_text"":""6/30/2024"",""source_html_sha256"":""2ac39e4785487feef63e560577674455bc0f82fc52b06da0875ce9e30602e0c3"",""source_row"":""2024:p21"",""source_row_sha256"":""587f668e4669c9f231111a9608ab9f330dd8a710526758ec5437e40fa7ff0ab8"",""source_text"":""Date Notice Posted: 5/2/2024 | Company: nLogic | County: Madison County, Alabama | Affected Workers: 112 | Closure/Layoff Date: 6/30/2024 | Notice/Type: #202300053""}",112,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html.html,202300053,303db8665ade2cb44b55300450ce3895b5b48705,2026-09-24,
TN,Perdue Farms,perdue farms,PERDUE FARMS INC.,gleif,,42,employer,,,,,,,,,5493006F09YYUZLWC372,Q7167716,label,,,automatic,lei:5493006F09YYUZLWC372,,,Putnam County,47141,36.14094,-85.49618,county,,,,,,,,,,,,,,Putnam County,,2025-01-21,,,2025-03-28,,,,,,,,433,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,2ad971e7e6809812fee54835e5f950fcacdbffbc93192320e82f776a,4f83c1379ede176e59c9342829389421ee174ac5,2026-09-24,
TN,"Essex Technology Group, LLC dba Bargain Hunt Stores",essex technology group llc dba bargain hunt stores,"Essex Technology Group, LLC",cleaned,,,,,,,,,,,,,,,,,,n:essex technology group,,,Davidson County,47037,36.169129,-86.78479,county,,,,,,,,,,,,,,Davidson County,,2025-01-23,,,2025-01-22,,,2025-03-14,,,,"{""dates"": [{""date"": ""2025-01-22"", ""role"": ""effective_component"", ""source_field"": ""Effective Date"", ""source_text"": ""1/22/2025""}, {""date"": ""2025-03-14"", ""role"": ""effective_component"", ""source_field"": ""Effective Date"", ""source_text"": ""3/14/2025""}], ""effective_date_interpretation"": ""interval""}",294,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,d841910cf09e043e711be7fac94c48f5738848a41ebae6d53565a666,c59a2ca4d92540245287f292718531c6fdab89b6,2026-09-24,
TN,Federal Express Corporation,federal express,Federal Express Corporation,filed,,49211,sec-sic,enterprise,230211,,exact,4513,Air Courier Services,,,,,,,,automatic,cik:230211,,,Sullivan County,47163,36.509681,-82.301336,county,,,,,,,,,,,,,,Sullivan County,,2025-02-05,,,2025-03-31,,,,,,,,88,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,c4041c63ff219e8e2fcb341bae761f674ae7b30dcef9a7e817bdf1d3,63573a1b1961112f7ceabf86b6a2d2889a518fd1,2026-09-24,
TN,Modine Manufacturing,modine manufacturing,Modine Manufacturing,filed,,336,sec-sic,enterprise,67347,MOD,exact,3714,Motor Vehicle Parts & Accessories,,,,,,,,automatic,cik:67347,,,Lawrence County,47099,35.220476,-87.396546,county,,,,,,,,,,,,,,Lawrence County,,2025-02-05,,,2025-04-01,,,2025-07-31,,,,"{""dates"": [{""date"": ""2025-04-01"", ""role"": ""effective_component"", ""source_field"": ""Effective Date"", ""source_text"": ""4/1/2025""}, {""date"": ""2025-07-31"", ""role"": ""effective_component"", ""source_field"": ""Effective Date"", ""source_text"": ""7/31/2025""}], ""effective_date_interpretation"": ""interval""}",162,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,2b6bf4e728480e474eb80a76580b7fea4d5395bdd8f3d61daffc4fc5,6abd0a95936deccf04ef12674640c2174e49e5ce,2026-09-24,
TN,Orchid Orthopedic Solutions,orchid orthopedic solutions,Orchid Orthopedic Solutions,filed,,,,,,,,,,,,,,,,,,n:orchid orthopedic solutions,,,Shelby County,47157,35.184553,-89.894612,county,,,,,,,,,,,,,,Shelby County,,2025-02-05,,,2025-06-30,,,,,,,,62,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,d7d24844ae1baeaa6b7816436cdda6e3ad4d59af93cecb753ad6aeda,c369d796e45589fc652624f71b31afb16eec6cce,2026-09-24,
TN,"S&B Engineers and Constructors, Ltd.",s b engineers and constructors,"S&B Engineers and Constructors, Ltd.",filed,,,,,,,,,,,,,,,,,,n:s b engineers and constructors,,,Sullivan County,47163,36.509681,-82.301336,county,,,,,,,,,,,,,,Sullivan County,,2025-02-05,,,2025-03-28,,,,,,,,112,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,c78564dc5e1d484ef45bbd707a8e1fef0e64ee8153c9b3499454849c,71780ef0038e37b8587704765404ccccb86fef7d,2026-09-24,
TN,UPS Athens Facility,ups athens facility,UPS Athens Facility,filed,,,,,,,,,,,,,,,,,,n:ups athens facility,,,McMinn County,47107,35.424472,-84.619949,county,,,,,,,,,,,,,,McMinn County,,2025-02-05,,,2025-01-10,,,,,,,,150,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,341eef90d96354c5033190dcba9d118a389bbe0ebbbbba16e08ede99,8ee4cbe70e9c144c179497df7a30e47a54c2028c,2026-09-24,
TN,"Rambo 1, LLC",rambo 1,"Rambo 1, LLC",filed,,,,,,,,,,,,,,,,,,n:rambo 1,,,,,,,,,,,,,,,,,,,,,"Paulding and Polk counties, Georgia County",,2025-02-07,,,2025-01-31,,,,,,,,7,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,1194c2467f54441659be83023887feeb147b2e42fb0ae94479fafcd3,cbe8a3d6dd8a7dd6cc89cd75c5c3136db88b6b23,2026-09-24,
TN,"WWL Vehicle Services Americas, Inc.",wwl vehicle services americas,"WWL Vehicle Services Americas, Inc.",filed,,423110,employer,,,,,,,,,,,,,,,n:wwl vehicle services americas,Rutherford town,4765760,Gibson County,47053,36.122081,-88.992851,place,,,,,,,,,,,,,,Rutherford County,,2025-02-27,,,2025-04-15,,,,,,,,40,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,9326e7f612c59b4a74aaf4197b6fdc8c4bbe57bbe4820bca1ccb73fd,59b948d7ac65412cb70610350f4a1bc7ffafc7a2,2026-09-24,
TN,FedEx,fedex,FedEx,wikidata,,49211,sec-sic,enterprise,1048911,FDX,exact,4513,Air Courier Services,,,,Q459477,cik,,,automatic,qid:Q459477,,,Wilson County,47189,36.149431,-86.291181,county,,,,,,,,,,,,,,Wilson County,,2025-03-31,,,2025-05-09,,,,,,,,217,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,cedb8dc8ddffe634b57ff5e88c67272770261aac3d197c32beebe267,f438b727838fd90772c95d4e05ca9cb56a927133,2026-09-24,
TN,SHG Inc,shg,SHG Inc,filed,,,,,,,,,,,,,,,,,,n:shg,,,Davidson County,47037,36.169129,-86.78479,county,,,,,,,,,,,,,,Davidson County,,2025-03-31,,,2025-05-05,,,,,,,,100,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,0cc973784f8a12598bb6dec0d791c59ce7dcf4c17fa6fc6f729513ed,e6fef2bdacb53762ac7c96560ef7b4931cfed553,2026-09-24,
TN,SSC Services,ssc services,SSC Services,filed,,,,,,,,,,,,,,,,,,n:ssc services,,,Hamilton County,47065,35.163472,-85.201843,county,,,,,,,,,,,,,,Hamilton County,,2025-03-31,,,2025-05-31,,,,,,,,296,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,3190856902b9b92eb1983d214de6f43fb82cc105da3708c023a1c267,525d4d8a0f33767c1dd5246a6eaf839a6b3a328e,2026-09-24,
TN,Wellpath Healthcare,wellpath healthcare,Wellpath Healthcare,filed,,,,,,,,,,,,,,,,,,n:wellpath healthcare,,,Davidson County,47037,36.169129,-86.78479,county,,,,,,,,,,,,,,Davidson County,,2025-03-31,,,2025-04-30,,,,,,,,64,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,5e91ce2ac94ff9bc0d35107afce407009d93d7f44f7b0b9efd429643,82dff1ba1720c0734b429f9919f1009affbf1005,2026-09-24,
TN,Bunzl Distribution USA Inc.,bunzl distribution usa,Bunzl Distribution USA Inc.,filed,,,,,,,,,,,,,,,,,,n:bunzl distribution usa,,,Shelby County,47157,35.184553,-89.894612,county,,,,,,,,,,,,,,Shelby County,,2025-04-04,,,2025-06-30,,,,,,,,106,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,a001a18730fbd9fd799c1e52d54c6b267b551b466ad104225baea526,40315537ca11fc0522b3d645dd8b04153d4f6914,2026-09-24,
TN,Corsicana Mattress Company,corsicana mattress,Corsicana Mattress Company,filed,,,,,,,,,,,,,,,,,,n:corsicana mattress,,,Bedford County,47003,35.51366,-86.458294,county,,,,,,,,,,,,,,Bedford County,,2025-04-16,,,2025-06-13,,,,,,,,47,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,467acfa8d4732842a84279fd3af1cd7877df9f00a90c00a6a79e238b,d0159ee79e34dcb728b861741b7b616a2989af2d,2026-09-24,
TN,Saks Global Tennessee Fulfillment Center,saks global tennessee fulfillment center,Saks Global Tennessee Fulfillment Center,filed,,,,,,,,,,,,,,,,,,n:saks global tennessee fulfillment center,Rutherford town,4765760,Gibson County,47053,36.122081,-88.992851,place,,,,,,,,,,,,,,Rutherford County,,2025-04-17,,,2025-06-04,,,,,,,,446,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,d4d06b82fc35b9b069e2a9bb6a0c0021de4f913f8e7d446703803522,aac1539da1b3a9334b59638d9d6c73e982181cad,2026-09-24,
TN,United States Cellular Corporation,united states cellular,United States Cellular Corporation,filed,,5133,sec-sic,enterprise,821130,AD,exact,4812,Radiotelephone Communications,,,,,,,,automatic,cik:821130,,,,,,,,,,,,,,,,,,,,,"Blount, Knox, Monroe, and Sevier County",,2025-04-17,,,2025-06-02,,,,,,,,286,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,1fbd0586dbf530566e89e81b77dd12d9becbf14e61befd8750c6071f,e1b287c3ddff7c5f9e1309b4126328298e6b500e,2026-09-24,
TN,Adient plc,adient,Adient,wikidata,,336,sec-sic,enterprise,1670541,ADNT,exact,3714,Motor Vehicle Parts & Accessories,,,,Q26832896,cik,,,automatic,qid:Q26832896,Maury City town,4746540,Crockett County,47033,35.814475,-89.223868,place,,,,,,,,,,,,,,Maury County,,2025-04-22,,,2025-06-27,,,,,,,,95,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,9e9acf4011e170092b4345b469d01ca910521487a0f6be4114c93c57,c9754737cc58014ef8a8018c78340629c6e40255,2026-09-24,
TN,Adient,adient,Adient,wikidata,,336,sec-sic,enterprise,1670541,ADNT,exact,3714,Motor Vehicle Parts & Accessories,,,,Q26832896,cik,,,automatic,qid:Q26832896,Henderson city,4733260,Chester County,47023,35.443074,-88.656556,place,,,,,,,,,,,,,,Henderson County,,2025-04-23,,,2025-06-27,,,,,,,,320,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,97417c007ccb3d8145ee55fdecd41a70b569bf786cced4c60f56601a,5170d93d20bf25843b314da1156508f2747488df,2026-09-24,
TN,Quickway Transportation Inc.,quickway transportation,Quickway Transportation Inc.,filed,,,,,,,,,,,,,,,,,,n:quickway transportation,Rutherford town,4765760,Gibson County,47053,36.122081,-88.992851,place,,,,,,,,,,,,,,Rutherford County,,2025-04-24,,,2025-06-15,,,,,,,,45,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,e6ad41af0c7b9463b83c5550e1e6e766c363eca845b693e90d3837a0,9723cb5d76a5bf174b4f5d7f4b8342bf9af65e30,2026-09-24,
TN,Tenneco Automotive Operating Company Inc.,tenneco automotive operating,Tenneco Automotive Operating Company Inc.,filed,,33,sec-sic,enterprise,1101891,,exact:post-era,3523,Farm Machinery & Equipment,,,,,,,,automatic,cik:1101891,,,DeKalb County,47041,35.982219,-85.833596,county,,,,,,,,,,,,,,DeKalb County,,2025-05-21,,,2025-06-27,,,2025-09-30,,,,"{""dates"": [{""date"": ""2025-06-27"", ""role"": ""effective_component"", ""source_field"": ""Effective Date"", ""source_text"": ""6/27/2025""}, {""date"": ""2025-09-30"", ""role"": ""effective_component"", ""source_field"": ""Effective Date"", ""source_text"": ""9/30/2025""}], ""effective_date_interpretation"": ""interval""}",25,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,9e40269f2b166315a55947b540994ca92118ec095ef4feaf7d1d7b64,4e1d310b68fa82ffa7f3e18aee92d46aa762b569,2026-09-24,
TN,Saddle Creek Corporation,saddle creek,SADDLE CREEK CORPORATION,gleif,,,,,,,,,,,,5493000VO2PYU58UF973,Q7397686,label,,,automatic,lei:5493000VO2PYU58UF973,,,Shelby County,47157,35.184553,-89.894612,county,,,,,,,,,,,,,,Shelby County,,2025-05-28,,,2025-07-31,,,,,,,,88,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,a0a20b8efdfba1c41398f04abf3cc1a3ae5f9a58ffcd43de97c0e3cf,5ee1f3aab646e48c77007a62e83f574974bf855d,2026-09-24,
TN,"GMRI, Inc. dba Bahama Breeze",gmri inc dba bahama breeze,"GMRI, Inc.",cleaned,,,,,,,,,,,,,,,,,,n:gmri,,,Shelby County,47157,35.184553,-89.894612,county,,,,,,,,,,,,,,Shelby County,,2025-05-29,,,2025-05-15,,,,,,,,97,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,ab322c1aee450625332a827c1df6dfb4b2caa230dc18603e99326aae,885987150b8a3e92b79b35eb1546f8139a5daa7c,2026-09-24,
TN,"Bridgestone Americas Tire Operations, LLC",bridgestone americas tire operations,"BRIDGESTONE AMERICAS TIRE OPERATIONS, LLC",gleif,,,,,,,,,,,,5493006ZOOX3OKJ0ET28,,,,,automatic,lei:5493006ZOOX3OKJ0ET28,Rutherford town,4765760,Gibson County,47053,36.122081,-88.992851,place,,,,,,,,,,,,,,Rutherford County,,2025-05-30,,,2025-07-31,,,2025-12-31,,,,"{""dates"": [{""date"": ""2025-07-31"", ""role"": ""effective_component"", ""source_field"": ""Effective Date"", ""source_text"": ""7/31/2025""}, {""date"": ""2025-12-31"", ""role"": ""effective_component"", ""source_field"": ""Effective Date"", ""source_text"": ""12/31/2025""}], ""effective_date_interpretation"": ""interval""}",658,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,ff8da75238634758ec9b0cddaf4edfed956696f6a524e7aeafae1045,cbc0bed18347826216e96283c1762a922df55f52,2026-09-24,
TN,"GEODIS Logistics, LLC",geodis logistics,"GEODIS Logistics, LLC",filed,,493110,employer,,,,,,,,,,,,,,,n:geodis logistics,,,Wilson County,47189,36.149431,-86.291181,county,,,,,,,,,,,,,,Wilson County,,2025-06-10,,,2025-07-31,,,,,,,,40,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,84d81602b9a574bc6e005639d6c43cd446cb6ee556ab924fa1e17aa2,72c6a64f90f9f6a28b239a389d4313f1f8f571a5,2026-09-24,
TN,The Public Building Authority for the City of Manchester TN dba The Manchester Coffee County Conference Center,public building authority for the city of manchester tn dba the manchester coffee county conference center,The Public Building Authority for the City of Manchester TN,cleaned,,,,,,,,,,,,,,,,,,n:public building authority for the city of manchester tn,,,Coffee County,47031,35.488765,-86.078202,county,,,,,,,,,,,,,,Coffee County,,2025-06-11,,,2025-07-01,,,,,,,,27,unknown,,0,0,1,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,251804011c7c5296762e8a683418ed0f6f4bca0c615d2c667d0dd05a,159523949fc5160968ca9310f4adc82b35bc68ee,2026-09-24,
