state,source,notice_year,notices,workers
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4988,2015,1,100
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4990,2015,1,80
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4996,2015,1,120
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4998,2015,1,3
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=4999,2015,1,44
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5000,2015,1,178
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5003,2015,1,41
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5005,2015,1,12
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5006,2015,1,56
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5008,2015,1,3
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5009,2015,1,621
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5017,2015,1,35
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5018,2015,1,115
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5020,2015,1,226
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5021,2015,1,89
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5030,2015,1,34
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5031,2015,1,2
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5032,2015,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5033,2015,1,93
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5034,2015,1,58
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5035,2015,1,60
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5036,2015,1,341
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5043,2015,1,60
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5045,2015,1,73
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5046,2015,1,122
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5047,2015,1,193
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5048,2015,1,29
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5050,2015,1,39
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5051,2015,1,31
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5057,2015,1,64
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5058,2015,1,91
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5061,2015,1,207
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5063,2015,1,34
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5066,2015,1,2
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5070,2015,1,109
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5075,2015,1,18
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5076,2015,1,167
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5078,2015,1,120
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5085,2015,1,53
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5086,2015,1,57
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5087,2015,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5089,2015,1,62
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5091,2015,1,21
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5092,2015,1,23
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5094,2015,1,41
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5095,2015,1,11
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5096,2015,1,28
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5101,2015,1,67
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5102,2015,1,95
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5107,2015,1,105
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5119,2015,1,48
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5120,2015,1,32
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5134,2015,1,95
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5135,2015,1,386
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5140,2015,1,61
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5141,2015,1,46
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5142,2015,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5143,2015,1,45
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5144,2015,1,12
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5146,2015,1,89
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5149,2015,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5154,2015,1,46
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5155,2015,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5171,2015,1,29
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5190,2015,1,50
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5191,2015,1,1
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5192,2015,1,133
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5194,2015,1,23
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5196,2015,1,65
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5197,2015,1,52
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5200,2015,1,70
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5202,2015,1,27
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5203,2015,1,23
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5221,2015,1,206
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5222,2015,1,55
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5242,2015,1,13
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5246,2015,1,63
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5247,2015,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5248,2015,1,39
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5250,2015,1,129
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5252,2015,1,111
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5253,2015,1,0
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5254,2015,1,26
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5255,2015,1,214
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5256,2015,1,26
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5270,2015,1,150
NY,https://web.archive.org/web/20150101000000id_/http://labor.ny.gov/app/warn/details.asp?id=5271,2014,1,0
OH,https://jfs.ohio.gov/job-services-and-unemployment/job-services/job-programs-and-services/submit-a-warn-notice/current-public-notices-of-layoffs-and-closures,2026,56,5832
OH,https://web.archive.org/web/20110712072828id_/http://jfs.ohio.gov/warn/pdf/Warn2008.pdf,2008,162,27449
OH,https://web.archive.org/web/20110712072914id_/http://jfs.ohio.gov/warn/pdf/Warn2007.pdf,2007,103,15119
OH,https://web.archive.org/web/20130223043948id_/http://jfs.ohio.gov/warn/2012WARNNotices.stm,2012,79,11382
OH,https://web.archive.org/web/20130617191847id_/http://jfs.ohio.gov/warn/pdf/2011WARNNotices.pdf,2011,59,8785
OH,https://web.archive.org/web/20161220231419id_/http://jfs.ohio.gov/warn/WARN_2002.pdf,2002,143,23170
OH,https://web.archive.org/web/20161220231433id_/http://jfs.ohio.gov/warn/WARN_2006.pdf,2006,115,19576
OH,https://web.archive.org/web/20161221001216id_/http://jfs.ohio.gov/warn/WARN_2005.pdf,2005,77,12406
OH,https://web.archive.org/web/20161221002434id_/http://jfs.ohio.gov/warn/WARN_2003.pdf,2003,133,22375
OH,https://web.archive.org/web/20161221002442id_/http://jfs.ohio.gov/warn/WARN_2004.pdf,2004,109,16405
OH,https://web.archive.org/web/20161221002452id_/http://jfs.ohio.gov/warn/WARN_2001.pdf,2001,164,37240
OH,https://web.archive.org/web/20161221002452id_/http://jfs.ohio.gov/warn/WARN_2001.pdf,unknown,1,256
OH,https://web.archive.org/web/20180102021914id_/http://jfs.ohio.gov/warn/WARN_2010.stm,2010,87,10164
OH,https://web.archive.org/web/20180102021919id_/http://jfs.ohio.gov/warn/WARN_2013.stm,2012,3,239
OH,https://web.archive.org/web/20180102021919id_/http://jfs.ohio.gov/warn/WARN_2013.stm,2013,67,10494
OH,https://web.archive.org/web/20180102022009id_/http://jfs.ohio.gov/warn/WARN2014.stm,2014,64,8695
OH,https://web.archive.org/web/20180212140635id_/http://jfs.ohio.gov/warn/WARN_2009.stm,2009,162,27653
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2001,4,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2002,7,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2003,3,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2004,3,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2005,2,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2006,5,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2007,4,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2008,3,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2009,11,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2010,9,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2011,6,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2012,6,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2013,8,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2014,3,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2015,9,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2016,12,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2017,4,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2018,2,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2019,13,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2020,42,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2021,6,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2022,4,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2023,6,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2024,12,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2025,7,0
OK,https://www.employoklahoma.gov/Participants/s/warnnotices,2026,9,0
PA,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,unknown,291,43177
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2009,16,1312
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2010,3,239
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2011,8,468
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2012,3,196
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2013,6,332
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2014,3,165
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2015,5,564
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2016,5,586
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2017,2,207
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2018,7,1305
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2019,3,205
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2020,23,3177
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2021,2,53
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2022,3,756
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2023,10,1360
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2024,16,2341
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2025,5,252
RI,https://dlt.ri.gov/employers/worker-adjustment-and-retraining-notification-warn,2026,5,247
SC,https://scworks.org/employer/employer-programs/risk-closing/layoff-notification-reports,2022,34,3956
SC,https://scworks.org/employer/employer-programs/risk-closing/layoff-notification-reports,2023,47,5097
SC,https://scworks.org/employer/employer-programs/risk-closing/layoff-notification-reports,2024,57,5485
SC,https://scworks.org/employer/employer-programs/risk-closing/layoff-notification-reports,2025,35,4021
SC,https://scworks.org/employer/employer-programs/risk-closing/layoff-notification-reports,2026,26,3453
SC,https://scworks.org/employer/employer-programs/risk-closing/layoff-notification-reports,unknown,400,58689
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2007,5,423
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2008,3,165
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2009,9,903
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2010,2,80
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2011,3,419
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2012,6,434
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2013,4,328
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2014,2,977
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2015,2,290
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2016,1,63
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2017,1,58
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2018,6,926
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2019,2,164
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2020,7,804
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2021,1,300
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2022,5,662
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2023,5,612
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2024,6,651
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2025,6,414
SD,https://dlr.sd.gov/workforce_services/businesses/warn_notices.aspx,2026,3,85
TN,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,2025,52,8856
TN,https://www.tn.gov/workforce/general-resources/major-publications0/major-publications-redirect/reports.html,2026,40,5545
TX,https://www.twc.texas.gov/data-reports/warn-notice,2020,1205,90945
TX,https://www.twc.texas.gov/data-reports/warn-notice,2021,123,13413
TX,https://www.twc.texas.gov/data-reports/warn-notice,2022,86,7303
TX,https://www.twc.texas.gov/data-reports/warn-notice,2023,224,24000
TX,https://www.twc.texas.gov/data-reports/warn-notice,2024,238,27736
TX,https://www.twc.texas.gov/data-reports/warn-notice,2025,289,26630
TX,https://www.twc.texas.gov/data-reports/warn-notice,2026,79,13389
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2009,20,2154
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2010,15,1644
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2011,16,1372
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2012,8,2218
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2013,11,1241
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2014,15,2646
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2015,19,2094
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2016,17,2050
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2017,13,1502
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2018,18,2489
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2019,7,425
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2020,34,5503
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2021,11,1459
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2022,9,1464
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2023,22,1884
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2024,15,2552
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2025,19,2312
UT,https://jobs.utah.gov/employer/business/warnnotices.html,2026,11,668
VA,https://www.virginiaworks.gov/warn-notices/,2010,23,2774
VA,https://www.virginiaworks.gov/warn-notices/,2011,61,5629
VA,https://www.virginiaworks.gov/warn-notices/,2012,79,9099
VA,https://www.virginiaworks.gov/warn-notices/,2013,65,5886
VA,https://www.virginiaworks.gov/warn-notices/,2014,68,7079
VA,https://www.virginiaworks.gov/warn-notices/,2015,54,10139
VA,https://www.virginiaworks.gov/warn-notices/,2016,59,7529
VA,https://www.virginiaworks.gov/warn-notices/,2017,60,6081
VA,https://www.virginiaworks.gov/warn-notices/,2018,94,9608
VA,https://www.virginiaworks.gov/warn-notices/,2019,66,8984
VA,https://www.virginiaworks.gov/warn-notices/,2020,226,28946
VA,https://www.virginiaworks.gov/warn-notices/,2021,35,3871
VA,https://www.virginiaworks.gov/warn-notices/,2022,30,2610
VA,https://www.virginiaworks.gov/warn-notices/,2023,56,4871
VA,https://www.virginiaworks.gov/warn-notices/,2024,31,4349
VA,https://www.virginiaworks.gov/warn-notices/,2025,62,6638
VA,https://www.virginiaworks.gov/warn-notices/,2026,45,5839
VT,https://www.vermontjoblink.com/search/warn_lookups,2005,3,113
VT,https://www.vermontjoblink.com/search/warn_lookups,2009,6,275
VT,https://www.vermontjoblink.com/search/warn_lookups,2014,3,160
VT,https://www.vermontjoblink.com/search/warn_lookups,2015,9,110
VT,https://www.vermontjoblink.com/search/warn_lookups,2022,2,228
VT,https://www.vermontjoblink.com/search/warn_lookups,2026,6,454
WA,https://esd.wa.gov/about-employees/WARN,unknown,1459,232208
WI,https://dwd.wisconsin.gov/dislocatedworker/warn/,2020,244,31153
WI,https://dwd.wisconsin.gov/dislocatedworker/warn/,2021,30,2466
WI,https://dwd.wisconsin.gov/dislocatedworker/warn/,2022,42,3835
WI,https://dwd.wisconsin.gov/dislocatedworker/warn/,2023,106,6602
WI,https://dwd.wisconsin.gov/dislocatedworker/warn/,2024,103,7772
WI,https://dwd.wisconsin.gov/dislocatedworker/warn/,2025,55,3786
WI,https://dwd.wisconsin.gov/dislocatedworker/warn/,2026,41,3116
WI,https://web.archive.org/web/20170125232504id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2000pcml_log.xls,2000,96,11513
WI,https://web.archive.org/web/20170125232512id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/1999pcml_log.xls,1999,87,8352
WI,https://web.archive.org/web/20170125232517id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/1998pcml_log.xls,1998,87,7865
WI,https://web.archive.org/web/20170125232550id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/1997pcml_log.xls,1997,82,6392
WI,https://web.archive.org/web/20170125232617id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/1996pcml_log.xls,1996,127,11968
WI,https://web.archive.org/web/20170316164347id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2015pcml_log.xls,2015,119,12189
WI,https://web.archive.org/web/20170316164350id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2014pcml_log.xls,2014,87,6476
WI,https://web.archive.org/web/20170316164353id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2013pcml_log.xls,2013,67,7023
WI,https://web.archive.org/web/20170316164355id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2012pcml_log.xls,2012,116,6319
WI,https://web.archive.org/web/20170316164355id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2012pcml_log.xls,2013,1,104
WI,https://web.archive.org/web/20170316164400id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2011pcml_log.xls,2011,128,8829
WI,https://web.archive.org/web/20170316164402id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2010pcml_log.xls,2010,102,8713
WI,https://web.archive.org/web/20170316164405id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2009pcml_log.xls,2009,287,21734
WI,https://web.archive.org/web/20170316164408id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2008pcml_log.xls,2008,171,19865
WI,https://web.archive.org/web/20170316164409id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2007pcml_log.xls,2007,119,9399
WI,https://web.archive.org/web/20170316164411id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2006pcml_log.xls,2005,3,70
WI,https://web.archive.org/web/20170316164411id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2006pcml_log.xls,2006,138,11645
WI,https://web.archive.org/web/20170316164412id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2005pcml_log.xls,2004,2,261
WI,https://web.archive.org/web/20170316164412id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2005pcml_log.xls,2005,153,17345
WI,https://web.archive.org/web/20170316164414id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2004pcml_log.xls,2004,120,8200
WI,https://web.archive.org/web/20170316164416id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2003pcml_log.xls,2003,183,20185
WI,https://web.archive.org/web/20170316164418id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2002pcml_log.xls,2002,177,15433
WI,https://web.archive.org/web/20170316164420id_/http://worknet.wisconsin.gov/worknet_info/downloads/PCML/2001pcml_log.xls,2001,169,14866
